Units: EU
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	 : 
Channel Comment	 : 

Frequency	 Real

Units:
Hz	(m/s²)(N)
1.1187500000000e+001	  -5.166617e-005
1.1250000000000e+001	  -9.581034e-005
1.1312500000000e+001	   -0.0001039667
1.1375000000000e+001	  -8.130359e-005
1.1437500000000e+001	    7.78122e-005
1.1500000000000e+001	   5.087449e-005
1.1562500000000e+001	  -2.065939e-005
1.1625000000000e+001	   3.757576e-005
1.1687500000000e+001	   1.149724e-005
1.1750000000000e+001	   8.370532e-005
1.1812500000000e+001	   4.955738e-006
1.1875000000000e+001	   1.767466e-005
1.1937500000000e+001	  -8.394288e-006
1.2000000000000e+001	   -0.0001018243
1.2062500000000e+001	  -6.783163e-005
1.2125000000000e+001	  -5.402027e-006
1.2187500000000e+001	  -8.852452e-005
1.2250000000000e+001	  -3.031589e-006
1.2312500000000e+001	  -3.435838e-005
1.2375000000000e+001	  -7.133522e-006
1.2437500000000e+001	   4.894066e-005
1.2500000000000e+001	   5.844757e-005
1.2562500000000e+001	  -2.901393e-005
1.2625000000000e+001	   -3.33264e-005
1.2687500000000e+001	   -6.53155e-005
1.2750000000000e+001	   4.361726e-005
1.2812500000000e+001	   8.523795e-006
1.2875000000000e+001	  -2.294784e-005
1.2937500000000e+001	   6.436181e-005
1.3000000000000e+001	   5.487874e-005
1.3062500000000e+001	   2.956485e-005
1.3125000000000e+001	  -2.910065e-005
1.3187500000000e+001	   5.092214e-005
1.3250000000000e+001	   3.655498e-006
1.3312500000000e+001	    5.77883e-005
1.3375000000000e+001	  -4.253906e-005
1.3437500000000e+001	  -3.635166e-005
1.3500000000000e+001	   4.742649e-005
1.3562500000000e+001	   -0.0001410422
1.3625000000000e+001	  -6.674953e-005
1.3687500000000e+001	   1.379423e-005
1.3750000000000e+001	   6.572992e-005
1.3812500000000e+001	   5.594565e-005
1.3875000000000e+001	  -2.324293e-005
1.3937500000000e+001	   -0.0001213497
1.4000000000000e+001	   5.191091e-006
1.4062500000000e+001	  -1.190779e-005
1.4125000000000e+001	   1.041417e-005
1.4187500000000e+001	   1.736868e-005
1.4250000000000e+001	   8.009179e-006
1.4312500000000e+001	   8.949954e-006
1.4375000000000e+001	   2.085518e-005
1.4437500000000e+001	  -1.155772e-005
1.4500000000000e+001	   5.558271e-005
1.4562500000000e+001	  -1.059134e-005
1.4625000000000e+001	   2.983563e-005
1.4687500000000e+001	   3.987622e-005
1.4750000000000e+001	  -3.013423e-005
1.4812500000000e+001	  -9.423494e-005
1.4875000000000e+001	  -3.696634e-005
1.4937500000000e+001	   4.078662e-007
1.5000000000000e+001	   4.497188e-005
1.5062500000000e+001	  -1.746575e-005
1.5125000000000e+001	  -2.865887e-005
1.5187500000000e+001	  -8.815205e-006
1.5250000000000e+001	  -6.263646e-006
1.5312500000000e+001	   4.494616e-005
1.5375000000000e+001	  -1.386851e-005
1.5437500000000e+001	  -6.960772e-006
1.5500000000000e+001	  -1.031933e-006
1.5562500000000e+001	  -5.011591e-006
1.5625000000000e+001	    5.02868e-007
1.5687500000000e+001	   1.589821e-005
1.5750000000000e+001	   6.399174e-005
1.5812500000000e+001	   1.670454e-005
1.5875000000000e+001	  -5.210699e-005
1.5937500000000e+001	  -2.759461e-005
1.6000000000000e+001	   1.441117e-005
1.6062500000000e+001	  -9.677479e-006
1.6125000000000e+001	  -3.242376e-007
1.6187500000000e+001	  -1.887266e-006
1.6250000000000e+001	   2.771633e-005
1.6312500000000e+001	  -3.401788e-005
1.6375000000000e+001	  -1.866749e-005
1.6437500000000e+001	  -2.060422e-005
1.6500000000000e+001	   1.318119e-005
1.6562500000000e+001	   6.223916e-007
1.6625000000000e+001	   2.957206e-005
1.6687500000000e+001	   6.217777e-005
1.6750000000000e+001	    1.47324e-005
1.6812500000000e+001	   4.149551e-005
1.6875000000000e+001	  -4.792316e-006
1.6937500000000e+001	   1.506185e-005
1.7000000000000e+001	   4.018195e-005
1.7062500000000e+001	   1.343313e-005
1.7125000000000e+001	  -2.648711e-005
1.7187500000000e+001	  -7.297447e-005
1.7250000000000e+001	  -1.802377e-005
1.7312500000000e+001	  -3.265807e-005
1.7375000000000e+001	  -4.986812e-005
1.7437500000000e+001	   -9.72605e-006
1.7500000000000e+001	  -3.072742e-006
1.7562500000000e+001	   3.373714e-005
1.7625000000000e+001	  -7.486036e-006
1.7687500000000e+001	   2.360104e-006
1.7750000000000e+001	   7.148864e-006
1.7812500000000e+001	   4.788744e-005
1.7875000000000e+001	   1.465292e-006
1.7937500000000e+001	  -1.956939e-005
1.8000000000000e+001	   1.763504e-005
1.8062500000000e+001	  -2.724242e-005
1.8125000000000e+001	  -1.457179e-005
1.8187500000000e+001	   6.707869e-006
1.8250000000000e+001	  -2.889924e-005
1.8312500000000e+001	  -7.554621e-005
1.8375000000000e+001	  -8.957292e-005
1.8437500000000e+001	   3.508649e-005
1.8500000000000e+001	   1.561539e-005
1.8562500000000e+001	   4.746802e-005
1.8625000000000e+001	   9.815692e-006
1.8687500000000e+001	  -1.045572e-005
1.8750000000000e+001	   2.387756e-006
1.8812500000000e+001	  -8.984398e-006
1.8875000000000e+001	  -1.460249e-005
1.8937500000000e+001	   2.562526e-005
1.9000000000000e+001	   2.403402e-005
1.9062500000000e+001	   4.286033e-005
1.9125000000000e+001	   -6.71138e-005
1.9187500000000e+001	  -1.489326e-005
1.9250000000000e+001	   6.307188e-006
1.9312500000000e+001	   5.901665e-005
1.9375000000000e+001	  -5.131241e-005
1.9437500000000e+001	  -6.063899e-005
1.9500000000000e+001	  -1.545627e-005
1.9562500000000e+001	   4.671059e-005
1.9625000000000e+001	   2.058678e-005
1.9687500000000e+001	   1.340043e-005
1.9750000000000e+001	  -4.247254e-005
1.9812500000000e+001	   3.464702e-005
1.9875000000000e+001	  -4.705812e-005
1.9937500000000e+001	   2.791876e-005
2.0000000000000e+001	   8.206283e-005
2.0062500000000e+001	   8.564628e-006
2.0125000000000e+001	  -2.962923e-005
2.0187500000000e+001	   1.487342e-005
2.0250000000000e+001	  -9.073939e-006
2.0312500000000e+001	  -2.844037e-005
2.0375000000000e+001	  -1.171141e-005
2.0437500000000e+001	  -4.612529e-005
2.0500000000000e+001	  -9.983705e-006
2.0562500000000e+001	  -8.358386e-006
2.0625000000000e+001	   9.666879e-006
2.0687500000000e+001	   5.799826e-005
2.0750000000000e+001	   3.051808e-006
2.0812500000000e+001	  -3.421866e-005
2.0875000000000e+001	    -5.1028e-005
2.0937500000000e+001	   5.710733e-006
2.1000000000000e+001	   8.679763e-006
2.1062500000000e+001	     8.6363e-006
2.1125000000000e+001	   1.053036e-005
2.1187500000000e+001	  -3.479023e-005
2.1250000000000e+001	   1.557489e-005
2.1312500000000e+001	   1.232713e-005
2.1375000000000e+001	   4.045678e-005
2.1437500000000e+001	   3.086601e-005
2.1500000000000e+001	   3.466102e-005
2.1562500000000e+001	   3.702305e-005
2.1625000000000e+001	  -2.017733e-005
2.1687500000000e+001	   2.123249e-005
2.1750000000000e+001	  -3.011341e-005
2.1812500000000e+001	  -2.918802e-005
2.1875000000000e+001	   -8.28165e-006
2.1937500000000e+001	  -1.204431e-005
2.2000000000000e+001	    3.24679e-005
2.2062500000000e+001	  -1.789856e-005
2.2125000000000e+001	  -3.796341e-005
2.2187500000000e+001	  -2.523027e-005
2.2250000000000e+001	  -3.990359e-005
2.2312500000000e+001	  -2.882186e-005
2.2375000000000e+001	  -4.650355e-005
2.2437500000000e+001	   9.270923e-006
2.2500000000000e+001	   1.309788e-005
2.2562500000000e+001	   6.023767e-006
2.2625000000000e+001	  -2.244783e-006
2.2687500000000e+001	  -1.855337e-005
2.2750000000000e+001	  -4.686791e-005
2.2812500000000e+001	  -1.281653e-005
2.2875000000000e+001	  -2.789187e-007
2.2937500000000e+001	  -3.006542e-005
2.3000000000000e+001	   -2.70184e-005
2.3062500000000e+001	  -1.975971e-005
2.3125000000000e+001	    -2.5993e-005
2.3187500000000e+001	   6.647097e-006
2.3250000000000e+001	   2.817729e-005
2.3312500000000e+001	  -1.752368e-006
2.3375000000000e+001	  -9.445562e-006
2.3437500000000e+001	   2.269893e-005
2.3500000000000e+001	  -3.820442e-005
2.3562500000000e+001	  -4.697858e-005
2.3625000000000e+001	  -1.728257e-005
2.3687500000000e+001	  -1.752838e-005
2.3750000000000e+001	  -4.362778e-005
2.3812500000000e+001	   5.004783e-006
2.3875000000000e+001	  -4.024892e-005
2.3937500000000e+001	   2.823417e-006
2.4000000000000e+001	   1.117596e-005
2.4062500000000e+001	  -3.645665e-005
2.4125000000000e+001	  -5.032426e-006
2.4187500000000e+001	   1.937567e-005
2.4250000000000e+001	  -7.658361e-006
2.4312500000000e+001	    1.11897e-005
2.4375000000000e+001	   2.609736e-005
2.4437500000000e+001	  -1.080688e-005
2.4500000000000e+001	   4.593072e-006
2.4562500000000e+001	   1.634455e-006
2.4625000000000e+001	   1.889255e-005
2.4687500000000e+001	   1.581093e-005
2.4750000000000e+001	   2.704734e-005
2.4812500000000e+001	   1.979278e-005
2.4875000000000e+001	   8.424527e-006
2.4937500000000e+001	   2.542597e-005
2.5000000000000e+001	  -3.582894e-005
2.5062500000000e+001	    6.92947e-006
2.5125000000000e+001	  -3.749307e-006
2.5187500000000e+001	  -1.131016e-006
2.5250000000000e+001	   -8.11954e-006
2.5312500000000e+001	   1.132697e-005
2.5375000000000e+001	  -6.011367e-007
2.5437500000000e+001	   9.352269e-007
2.5500000000000e+001	  -5.021163e-006
2.5562500000000e+001	   1.271259e-005
2.5625000000000e+001	   1.066308e-005
2.5687500000000e+001	   4.700421e-006
2.5750000000000e+001	   5.351285e-006
2.5812500000000e+001	   7.258838e-006
2.5875000000000e+001	   1.095618e-005
2.5937500000000e+001	  -9.008016e-007
2.6000000000000e+001	   9.493929e-006
2.6062500000000e+001	  -7.799499e-006
2.6125000000000e+001	   9.807386e-006
2.6187500000000e+001	   1.940812e-006
2.6250000000000e+001	  -7.836111e-006
2.6312500000000e+001	   3.406001e-006
2.6375000000000e+001	  -1.551935e-006
2.6437500000000e+001	    3.44582e-006
2.6500000000000e+001	  -1.184739e-005
2.6562500000000e+001	  -1.187467e-005
2.6625000000000e+001	  -2.758563e-005
2.6687500000000e+001	   -3.39054e-006
2.6750000000000e+001	  -1.335282e-005
2.6812500000000e+001	   2.078043e-005
2.6875000000000e+001	   2.206687e-005
2.6937500000000e+001	   8.464603e-006
2.7000000000000e+001	   1.155156e-005
2.7062500000000e+001	   3.903907e-007
2.7125000000000e+001	   1.092137e-005
2.7187500000000e+001	   1.213745e-005
2.7250000000000e+001	   1.400933e-005
2.7312500000000e+001	   1.727037e-005
2.7375000000000e+001	   1.432787e-005
2.7437500000000e+001	   3.705675e-005
2.7500000000000e+001	  -4.597241e-006
2.7562500000000e+001	   2.970652e-007
2.7625000000000e+001	   1.862258e-006
2.7687500000000e+001	  -1.218297e-005
2.7750000000000e+001	  -1.901895e-005
2.7812500000000e+001	  -1.090476e-005
2.7875000000000e+001	   1.356154e-005
2.7937500000000e+001	   2.869401e-005
2.8000000000000e+001	  -4.683776e-006
2.8062500000000e+001	   7.376387e-006
2.8125000000000e+001	  -2.715368e-005
2.8187500000000e+001	   1.341672e-005
2.8250000000000e+001	   1.311875e-005
2.8312500000000e+001	  -3.016305e-006
2.8375000000000e+001	  -3.301269e-005
2.8437500000000e+001	   5.894465e-006
2.8500000000000e+001	   2.403456e-005
2.8562500000000e+001	   1.303766e-006
2.8625000000000e+001	   5.853267e-006
2.8687500000000e+001	  -3.085231e-005
2.8750000000000e+001	    6.39692e-006
2.8812500000000e+001	   4.493927e-006
2.8875000000000e+001	   2.274808e-005
2.8937500000000e+001	  -1.282206e-006
2.9000000000000e+001	  -2.557534e-005
2.9062500000000e+001	    -5.4128e-006
2.9125000000000e+001	  -2.482122e-005
2.9187500000000e+001	   -1.07258e-005
2.9250000000000e+001	   2.144236e-005
2.9312500000000e+001	   1.170024e-005
2.9375000000000e+001	   5.388528e-005
2.9437500000000e+001	   6.286123e-007
2.9500000000000e+001	  -2.403624e-005
2.9562500000000e+001	   6.953018e-006
2.9625000000000e+001	   2.484417e-005
2.9687500000000e+001	   1.256181e-005
2.9750000000000e+001	   7.985596e-006
2.9812500000000e+001	   2.855346e-005
2.9875000000000e+001	   -2.00865e-005
2.9937500000000e+001	  -5.592665e-006
3.0000000000000e+001	   -3.10336e-006
3.0062500000000e+001	  -8.079607e-006
3.0125000000000e+001	   5.791027e-006
3.0187500000000e+001	  -9.567934e-007
3.0250000000000e+001	  -1.381283e-005
3.0312500000000e+001	   2.073042e-007
3.0375000000000e+001	   5.907486e-006
3.0437500000000e+001	  -2.104024e-005
3.0500000000000e+001	  -1.894336e-005
3.0562500000000e+001	  -1.400958e-005
3.0625000000000e+001	   1.553032e-005
3.0687500000000e+001	    -1.1792e-005
3.0750000000000e+001	   1.171335e-005
3.0812500000000e+001	   1.863957e-005
3.0875000000000e+001	  -3.701216e-005
3.0937500000000e+001	   3.928564e-006
3.1000000000000e+001	   8.294875e-006
3.1062500000000e+001	  -8.058374e-006
3.1125000000000e+001	  -2.259521e-005
3.1187500000000e+001	   5.342263e-006
3.1250000000000e+001	   3.913023e-005
3.1312500000000e+001	   3.089785e-006
3.1375000000000e+001	   3.004924e-006
3.1437500000000e+001	   7.810005e-006
3.1500000000000e+001	  -1.250286e-005
3.1562500000000e+001	   2.234797e-005
3.1625000000000e+001	   6.965972e-007
3.1687500000000e+001	  -2.365331e-005
3.1750000000000e+001	   4.918898e-006
3.1812500000000e+001	   1.708391e-005
3.1875000000000e+001	  -1.562778e-006
3.1937500000000e+001	  -1.772258e-005
3.2000000000000e+001	  -9.109141e-006
3.2062500000000e+001	  -2.838246e-005
3.2125000000000e+001	  -1.279804e-005
3.2187500000000e+001	  -2.065515e-005
3.2250000000000e+001	  -4.427347e-006
3.2312500000000e+001	  -8.628527e-006
3.2375000000000e+001	  -1.116626e-006
3.2437500000000e+001	  -9.032762e-006
3.2500000000000e+001	   2.262519e-005
3.2562500000000e+001	   2.507798e-006
3.2625000000000e+001	  -3.227477e-005
3.2687500000000e+001	  -1.208347e-006
3.2750000000000e+001	  -8.039283e-008
3.2812500000000e+001	  -3.883613e-006
3.2875000000000e+001	   5.985976e-006
3.2937500000000e+001	  -1.403108e-005
3.3000000000000e+001	  -5.850395e-006
3.3062500000000e+001	   -5.23241e-006
3.3125000000000e+001	   -3.21991e-005
3.3187500000000e+001	  -7.840743e-006
3.3250000000000e+001	   -1.19238e-005
3.3312500000000e+001	  -1.331159e-006
3.3375000000000e+001	  -1.474662e-005
3.3437500000000e+001	   1.004675e-005
3.3500000000000e+001	    1.15888e-005
3.3562500000000e+001	  -9.381362e-007
3.3625000000000e+001	  -4.848103e-006
3.3687500000000e+001	   3.935463e-006
3.3750000000000e+001	  -1.602179e-005
3.3812500000000e+001	   8.958567e-006
3.3875000000000e+001	  -6.919313e-006
3.3937500000000e+001	  -2.152225e-005
3.4000000000000e+001	   1.464583e-006
3.4062500000000e+001	  -9.419407e-007
3.4125000000000e+001	   1.169988e-005
3.4187500000000e+001	   5.221094e-006
3.4250000000000e+001	   8.062407e-006
3.4312500000000e+001	    6.35196e-006
3.4375000000000e+001	   7.225128e-006
3.4437500000000e+001	   1.188567e-005
3.4500000000000e+001	  -1.775495e-006
3.4562500000000e+001	   5.973583e-006
3.4625000000000e+001	  -9.979697e-006
3.4687500000000e+001	   1.307306e-007
3.4750000000000e+001	  -5.196768e-006
3.4812500000000e+001	  -2.361021e-008
3.4875000000000e+001	   6.821658e-007
3.4937500000000e+001	  -1.291816e-005
3.5000000000000e+001	  -7.676389e-006
3.5062500000000e+001	  -4.663696e-006
3.5125000000000e+001	  -4.936871e-006
3.5187500000000e+001	  -1.819716e-005
3.5250000000000e+001	  -2.298404e-005
3.5312500000000e+001	  -2.622475e-006
3.5375000000000e+001	  -5.478648e-006
3.5437500000000e+001	  -4.641838e-006
3.5500000000000e+001	  -1.145922e-005
3.5562500000000e+001	  -2.056379e-005
3.5625000000000e+001	   3.037827e-006
3.5687500000000e+001	   1.210666e-006
3.5750000000000e+001	  -5.298469e-006
3.5812500000000e+001	   4.628841e-007
3.5875000000000e+001	   1.540374e-006
3.5937500000000e+001	  -5.515628e-006
3.6000000000000e+001	   1.750364e-005
3.6062500000000e+001	   2.495255e-006
3.6125000000000e+001	   -7.65061e-006
3.6187500000000e+001	   -1.49573e-005
3.6250000000000e+001	   -1.58977e-005
3.6312500000000e+001	   6.436645e-006
3.6375000000000e+001	    1.55719e-005
3.6437500000000e+001	   5.547335e-006
3.6500000000000e+001	   1.206898e-006
3.6562500000000e+001	   7.643302e-006
3.6625000000000e+001	  -1.007146e-005
3.6687500000000e+001	   5.571728e-007
3.6750000000000e+001	   6.704639e-006
3.6812500000000e+001	    1.53568e-005
3.6875000000000e+001	  -7.004829e-006
3.6937500000000e+001	  -7.962604e-006
3.7000000000000e+001	  -8.583925e-006
3.7062500000000e+001	   1.345101e-005
3.7125000000000e+001	   1.242121e-005
3.7187500000000e+001	  -9.110897e-006
3.7250000000000e+001	   7.539981e-007
3.7312500000000e+001	  -1.498243e-005
3.7375000000000e+001	  -1.479482e-005
3.7437500000000e+001	   7.153689e-006
3.7500000000000e+001	  -1.721525e-006
3.7562500000000e+001	   2.579718e-006
3.7625000000000e+001	   6.278777e-006
3.7687500000000e+001	   -1.48298e-005
3.7750000000000e+001	   1.147433e-006
3.7812500000000e+001	  -4.172471e-006
3.7875000000000e+001	  -1.375722e-006
3.7937500000000e+001	  -1.455537e-005
3.8000000000000e+001	  -1.041833e-005
3.8062500000000e+001	   5.692966e-006
3.8125000000000e+001	   1.138635e-005
3.8187500000000e+001	  -1.254008e-005
3.8250000000000e+001	  -1.269595e-006
3.8312500000000e+001	  -1.506183e-005
3.8375000000000e+001	  -9.167112e-006
3.8437500000000e+001	    1.84292e-005
3.8500000000000e+001	  -2.270629e-005
3.8562500000000e+001	   3.912934e-006
3.8625000000000e+001	     1.1997e-005
3.8687500000000e+001	  -1.311962e-005
3.8750000000000e+001	  -1.781495e-005
3.8812500000000e+001	    1.14665e-005
3.8875000000000e+001	  -3.901724e-006
3.8937500000000e+001	  -7.118843e-006
3.9000000000000e+001	  -2.389465e-007
3.9062500000000e+001	   4.258403e-006
3.9125000000000e+001	   1.988107e-005
3.9187500000000e+001	  -1.016356e-005
3.9250000000000e+001	   6.818056e-006
3.9312500000000e+001	  -1.516738e-005
3.9375000000000e+001	  -2.038607e-007
3.9437500000000e+001	  -2.259463e-005
3.9500000000000e+001	  -8.727793e-006
3.9562500000000e+001	  -9.616817e-006
3.9625000000000e+001	   6.547171e-006
3.9687500000000e+001	  -1.338779e-005
3.9750000000000e+001	   1.212108e-006
3.9812500000000e+001	  -9.821838e-007
3.9875000000000e+001	  -5.995371e-006
3.9937500000000e+001	  -4.359054e-006
4.0000000000000e+001	  -6.432762e-006
4.0062500000000e+001	   1.102022e-005
4.0125000000000e+001	   1.387785e-006
4.0187500000000e+001	  -2.041302e-006
4.0250000000000e+001	    9.46726e-006
4.0312500000000e+001	  -1.129314e-005
4.0375000000000e+001	  -1.079763e-005
4.0437500000000e+001	  -2.770183e-005
4.0500000000000e+001	  -1.619771e-005
4.0562500000000e+001	  -2.627905e-005
4.0625000000000e+001	  -1.945257e-006
4.0687500000000e+001	  -4.924662e-006
4.0750000000000e+001	  -7.849731e-006
4.0812500000000e+001	   2.880478e-006
4.0875000000000e+001	   4.879427e-006
4.0937500000000e+001	   2.590921e-006
4.1000000000000e+001	  -3.771376e-006
4.1062500000000e+001	  -1.494411e-005
4.1125000000000e+001	  -5.133126e-006
4.1187500000000e+001	  -7.599744e-006
4.1250000000000e+001	   9.938825e-006
4.1312500000000e+001	  -9.653539e-006
4.1375000000000e+001	  -2.439358e-006
4.1437500000000e+001	  -1.646316e-005
4.1500000000000e+001	   4.875977e-006
4.1562500000000e+001	  -8.302002e-006
4.1625000000000e+001	  -3.668785e-006
4.1687500000000e+001	   4.183176e-006
4.1750000000000e+001	  -1.535807e-005
4.1812500000000e+001	  -1.559956e-005
4.1875000000000e+001	   3.482296e-006
4.1937500000000e+001	   1.766111e-006
4.2000000000000e+001	  -1.384471e-006
4.2062500000000e+001	  -2.556115e-006
4.2125000000000e+001	  -9.710444e-007
4.2187500000000e+001	  -1.443107e-005
4.2250000000000e+001	  -2.372586e-005
4.2312500000000e+001	  -6.443621e-006
