Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	 : 
Channel Comment	 : 

Frequency	 Magnitude	 Phase

Units:
Hz	(m/s²)(N)	 
2.5625000000000e+002	        6.586037	        118.4257
2.5640625000000e+002	        5.915197	        113.5625
2.5656250000000e+002	        5.812266	        114.2572
2.5671875000000e+002	        5.737198	        115.1063
2.5687500000000e+002	        5.738383	        116.2501
2.5703125000000e+002	        5.669418	        116.3297
2.5718750000000e+002	        5.676323	        116.0521
2.5734375000000e+002	        5.630401	        116.5692
2.5750000000000e+002	        5.557183	        117.5021
2.5765625000000e+002	        5.600306	        117.6125
2.5781250000000e+002	        5.602143	        116.8977
2.5796875000000e+002	        5.479473	        117.5327
2.5812500000000e+002	        5.484002	          117.22
2.5828125000000e+002	         5.36415	        117.2515
2.5843750000000e+002	        5.298694	        118.0045
2.5859375000000e+002	         5.42061	        117.6937
2.5875000000000e+002	        5.253934	        118.3112
2.5890625000000e+002	        5.354618	        117.5594
2.5906250000000e+002	        5.281911	        117.4259
2.5921875000000e+002	        5.262651	        118.1039
2.5937500000000e+002	        5.194736	        117.5386
2.5953125000000e+002	        5.156817	        117.7449
2.5968750000000e+002	        5.164835	        117.0431
2.5984375000000e+002	         5.12112	        117.3241
2.6000000000000e+002	        5.159236	        116.9274
2.6015625000000e+002	        5.182268	        117.4189
2.6031250000000e+002	        5.091816	        115.7671
2.6046875000000e+002	        5.059911	        115.7004
2.6062500000000e+002	        4.990079	        116.0605
2.6078125000000e+002	         5.02762	        116.2843
2.6093750000000e+002	        4.978189	        115.4343
2.6109375000000e+002	         5.01757	        115.8427
2.6125000000000e+002	        5.108349	        114.9536
2.6140625000000e+002	        5.114597	         114.749
2.6156250000000e+002	        5.044521	        114.9344
2.6171875000000e+002	        5.150957	        113.9298
2.6187500000000e+002	        5.111133	        112.2236
2.6203125000000e+002	        5.023567	        113.4327
2.6218750000000e+002	        5.075522	        114.1981
2.6234375000000e+002	         5.17553	        112.7837
2.6250000000000e+002	        4.946652	        107.1389
2.6265625000000e+002	        5.030628	        113.4924
2.6281250000000e+002	        5.105551	        113.7447
2.6296875000000e+002	        5.157603	         113.345
2.6312500000000e+002	        5.137459	         111.839
2.6328125000000e+002	        5.129882	        113.4639
2.6343750000000e+002	        5.173101	        112.5388
2.6359375000000e+002	        5.178891	        112.8757
2.6375000000000e+002	        5.218007	        113.0919
2.6390625000000e+002	        5.211564	        113.1569
2.6406250000000e+002	        5.242058	        112.7666
2.6421875000000e+002	        5.367767	        112.6271
2.6437500000000e+002	         5.27959	        112.9367
2.6453125000000e+002	        5.244976	        112.9568
2.6468750000000e+002	        5.329257	        112.9466
2.6484375000000e+002	        5.259105	        113.0613
2.6500000000000e+002	           5.251	        114.4183
2.6515625000000e+002	        5.411291	        114.6884
2.6531250000000e+002	        5.339029	        112.8017
2.6546875000000e+002	        5.370147	        114.1246
2.6562500000000e+002	        5.383994	        113.5585
2.6578125000000e+002	          5.3532	        114.1617
2.6593750000000e+002	        5.411201	        114.6434
2.6609375000000e+002	        5.398826	        114.6191
2.6625000000000e+002	        5.334794	        114.7129
2.6640625000000e+002	        5.430718	        115.4726
2.6656250000000e+002	        5.401961	        115.3676
2.6671875000000e+002	        5.433517	        115.2992
2.6687500000000e+002	        5.346128	        114.6114
2.6703125000000e+002	        5.263412	        115.0468
2.6718750000000e+002	        5.339461	        116.0137
2.6734375000000e+002	        5.232593	        115.0315
2.6750000000000e+002	        5.256814	        115.9366
2.6765625000000e+002	        5.264555	        116.3788
2.6781250000000e+002	        5.236019	        116.0314
2.6796875000000e+002	        5.214284	        115.8435
2.6812500000000e+002	        5.228114	        116.1227
2.6828125000000e+002	        5.189026	        116.0763
2.6843750000000e+002	        5.141355	        116.7957
2.6859375000000e+002	        5.051243	        116.1782
2.6875000000000e+002	        5.095202	        122.5296
2.6890625000000e+002	        5.327765	        116.3131
2.6906250000000e+002	        5.171015	        115.6626
2.6921875000000e+002	        5.171556	        116.1959
2.6937500000000e+002	        5.121388	        115.7593
2.6953125000000e+002	         5.12665	        116.0822
2.6968750000000e+002	        5.071909	        115.2035
2.6984375000000e+002	        5.041825	        116.3361
2.7000000000000e+002	        4.985291	        116.0876
2.7015625000000e+002	        5.107159	        115.8132
2.7031250000000e+002	        5.070942	        115.0895
2.7046875000000e+002	        4.999483	        114.0861
2.7062500000000e+002	        5.018185	        114.3687
2.7078125000000e+002	        4.984076	        114.3359
2.7093750000000e+002	        4.989956	        114.4924
2.7109375000000e+002	        5.008176	        114.1603
2.7125000000000e+002	         4.97314	        114.2972
2.7140625000000e+002	        4.991315	        113.2514
2.7156250000000e+002	        4.948041	        114.3519
2.7171875000000e+002	        4.978235	        113.7192
2.7187500000000e+002	        4.982448	        114.3474
2.7203125000000e+002	        4.965994	        113.4711
2.7218750000000e+002	        4.925622	        113.4097
2.7234375000000e+002	        4.952971	        113.9972
2.7250000000000e+002	        5.067686	        113.7408
2.7265625000000e+002	        5.051313	        113.2276
2.7281250000000e+002	        5.010767	        113.1711
2.7296875000000e+002	        5.077899	        113.0789
2.7312500000000e+002	        5.084892	        112.8555
2.7328125000000e+002	        5.099467	        113.4512
2.7343750000000e+002	        5.054812	        112.7724
2.7359375000000e+002	        5.090412	        113.4526
2.7375000000000e+002	        5.136266	        112.7668
2.7390625000000e+002	        5.123139	        112.6529
2.7406250000000e+002	        5.112952	         113.284
2.7421875000000e+002	        5.127758	        112.3704
2.7437500000000e+002	        5.075037	        113.6159
2.7453125000000e+002	        5.150201	        113.2108
2.7468750000000e+002	         5.18524	        113.8829
2.7484375000000e+002	        5.235234	        114.2448
2.7500000000000e+002	        5.688401	        110.4171
2.7515625000000e+002	        5.205941	        111.1684
2.7531250000000e+002	        5.118029	        113.0959
2.7546875000000e+002	        5.226983	        114.0105
2.7562500000000e+002	        5.120703	        113.1791
2.7578125000000e+002	        5.166603	        113.8105
2.7593750000000e+002	        5.147147	        113.9767
2.7609375000000e+002	        5.194755	        114.1233
2.7625000000000e+002	        5.103614	        113.6177
2.7640625000000e+002	        5.181953	        114.8647
2.7656250000000e+002	        5.146655	        114.4246
2.7671875000000e+002	        5.159221	        114.6645
2.7687500000000e+002	        5.167947	         114.094
2.7703125000000e+002	        5.103324	        114.5644
2.7718750000000e+002	        5.126859	        114.3341
2.7734375000000e+002	        5.075476	        115.1095
2.7750000000000e+002	        5.152484	        114.8506
2.7765625000000e+002	        5.118438	        114.7403
2.7781250000000e+002	        5.132103	        114.7909
2.7796875000000e+002	        5.016282	        115.2357
2.7812500000000e+002	        5.018699	        114.7329
2.7828125000000e+002	        5.033705	        114.9852
2.7843750000000e+002	        4.991314	        115.7214
2.7859375000000e+002	        5.049762	        115.1843
2.7875000000000e+002	          4.9507	        114.9403
2.7890625000000e+002	        4.973816	        115.3355
2.7906250000000e+002	        5.021791	        115.7577
2.7921875000000e+002	        4.997475	         114.777
2.7937500000000e+002	        5.064141	        114.4898
2.7953125000000e+002	         4.88144	        114.3114
2.7968750000000e+002	        4.901994	        114.1419
2.7984375000000e+002	         4.86522	        115.2959
2.8000000000000e+002	         4.90657	        114.3123
2.8015625000000e+002	        4.873673	        114.3779
2.8031250000000e+002	        4.885356	         114.755
2.8046875000000e+002	        4.855837	        114.6681
2.8062500000000e+002	        4.938258	        114.4977
2.8078125000000e+002	        4.891452	        113.1322
2.8093750000000e+002	        4.789882	        113.8646
2.8109375000000e+002	        4.821808	        113.4763
2.8125000000000e+002	        4.312022	        108.9027
2.8140625000000e+002	        4.815801	        115.2722
2.8156250000000e+002	         4.85634	        114.6886
2.8171875000000e+002	        4.885396	        113.8669
2.8187500000000e+002	        4.882197	        113.6753
2.8203125000000e+002	        4.826699	        113.6125
2.8218750000000e+002	        4.844647	        112.9743
2.8234375000000e+002	        4.839882	        113.4052
2.8250000000000e+002	        4.880246	         113.225
2.8265625000000e+002	        4.884878	        113.2735
2.8281250000000e+002	        4.856068	        112.6457
2.8296875000000e+002	        4.867653	         113.543
2.8312500000000e+002	        4.896541	         112.792
2.8328125000000e+002	        4.840863	         113.041
2.8343750000000e+002	        4.890885	        113.4319
2.8359375000000e+002	        4.897385	        113.4761
2.8375000000000e+002	        4.920022	        112.7078
2.8390625000000e+002	        4.882138	        112.0551
2.8406250000000e+002	        4.902522	        113.7943
2.8421875000000e+002	        4.960114	        112.9127
2.8437500000000e+002	         4.96163	        113.0697
2.8453125000000e+002	        4.990726	        112.9325
2.8468750000000e+002	        4.959282	         112.584
2.8484375000000e+002	        4.946735	        112.6281
2.8500000000000e+002	        4.938817	        113.4389
2.8515625000000e+002	        4.975978	        112.4986
2.8531250000000e+002	        4.912523	        112.7033
2.8546875000000e+002	        4.942308	          113.93
2.8562500000000e+002	        4.904776	        113.5993
2.8578125000000e+002	        4.933594	        114.3435
2.8593750000000e+002	        4.960593	        113.0371
2.8609375000000e+002	         4.93483	        114.3959
2.8625000000000e+002	         4.96433	        114.6833
2.8640625000000e+002	        5.076153	        115.1448
2.8656250000000e+002	        5.008953	         113.656
2.8671875000000e+002	        4.974465	        112.3824
2.8687500000000e+002	        4.822844	        113.6302
2.8703125000000e+002	        4.779314	        114.6955
2.8718750000000e+002	        4.849296	         115.052
2.8734375000000e+002	         4.86285	         114.812
2.8750000000000e+002	        4.669002	        121.5362
2.8765625000000e+002	        5.023271	        115.5728
2.8781250000000e+002	        4.933185	         114.675
2.8796875000000e+002	        4.898798	        115.5858
2.8812500000000e+002	        4.840507	        115.3474
2.8828125000000e+002	        4.989518	        114.9671
2.8843750000000e+002	        4.854687	        114.7393
2.8859375000000e+002	        4.897243	        115.0781
2.8875000000000e+002	        4.866648	        114.5023
2.8890625000000e+002	        4.813272	        115.3432
2.8906250000000e+002	        4.821665	        114.3753
2.8921875000000e+002	        4.825247	        114.4303
2.8937500000000e+002	        4.798928	        114.0299
2.8953125000000e+002	        4.791949	         114.733
2.8968750000000e+002	        4.754502	         115.081
2.8984375000000e+002	         4.73904	        115.2264
2.9000000000000e+002	        4.792109	        113.7913
2.9015625000000e+002	        4.699654	        115.4594
2.9031250000000e+002	         4.77928	        114.7389
2.9046875000000e+002	        4.701793	        113.4987
2.9062500000000e+002	        4.709266	        114.9533
2.9078125000000e+002	        4.756409	        113.9176
2.9093750000000e+002	        4.791419	        113.8255
2.9109375000000e+002	          4.7446	        113.5153
2.9125000000000e+002	        4.733706	        113.7865
2.9140625000000e+002	        4.723883	        113.5477
2.9156250000000e+002	        4.700651	        113.3979
2.9171875000000e+002	        4.735632	        113.3658
2.9187500000000e+002	        4.727784	        114.1209
2.9203125000000e+002	        4.714382	        114.0426
2.9218750000000e+002	        4.744207	         113.144
2.9234375000000e+002	        4.736401	        113.9135
2.9250000000000e+002	         4.77344	        113.6522
2.9265625000000e+002	        4.761991	        113.4194
2.9281250000000e+002	        4.745567	        113.5845
2.9296875000000e+002	        4.702384	         113.391
2.9312500000000e+002	        4.802382	        114.8824
2.9328125000000e+002	        4.798084	        112.9421
2.9343750000000e+002	        4.744325	        113.9702
2.9359375000000e+002	        4.810132	        114.9886
2.9375000000000e+002	        5.267686	        114.3672
2.9390625000000e+002	         4.84496	         112.462
2.9406250000000e+002	        4.854525	        113.5783
2.9421875000000e+002	        4.810987	        113.9582
2.9437500000000e+002	        4.847777	        113.4623
2.9453125000000e+002	        4.876749	        113.6184
2.9468750000000e+002	        4.825163	        114.1206
2.9484375000000e+002	        4.804675	        112.7696
2.9500000000000e+002	        4.911917	        114.0014
2.9515625000000e+002	        4.901473	        114.6795
2.9531250000000e+002	        4.932343	        114.0801
2.9546875000000e+002	        4.945888	        113.3753
2.9562500000000e+002	        4.912579	        114.0994
2.9578125000000e+002	        4.919374	        113.5535
2.9593750000000e+002	        4.841899	         113.343
2.9609375000000e+002	        4.851449	        115.2163
2.9625000000000e+002	        4.903751	        113.8094
2.9640625000000e+002	        4.816599	        114.9975
2.9656250000000e+002	        4.910467	        113.7519
2.9671875000000e+002	        4.834795	        114.7161
2.9687500000000e+002	        4.808343	         114.854
2.9703125000000e+002	        4.792911	        114.8476
2.9718750000000e+002	        4.791606	        115.4642
2.9734375000000e+002	        4.856748	        115.4516
2.9750000000000e+002	        4.884748	        115.0876
2.9765625000000e+002	        4.861606	        114.8439
2.9781250000000e+002	        4.861034	        114.3882
2.9796875000000e+002	         4.78943	        115.5716
2.9812500000000e+002	        4.716493	        113.9081
2.9828125000000e+002	        4.820341	        114.7768
2.9843750000000e+002	        4.790071	        112.9196
2.9859375000000e+002	        4.740589	        115.7517
2.9875000000000e+002	        4.666803	        116.6645
2.9890625000000e+002	        4.703998	        116.0719
2.9906250000000e+002	        4.911448	        115.0257
2.9921875000000e+002	        4.780925	          116.06
2.9937500000000e+002	        4.933497	        114.3953
2.9953125000000e+002	        4.756326	        114.6496
2.9968750000000e+002	        5.034537	        115.5068
2.9984375000000e+002	        4.797345	        111.4413
3.0000000000000e+002	        4.755515	        109.4766
3.0015625000000e+002	        4.762081	        111.3353
3.0031250000000e+002	         4.93034	        111.0398
3.0046875000000e+002	        4.853853	         105.647
3.0062500000000e+002	        5.480854	        89.11662
3.0078125000000e+002	        3.888764	        120.5222
3.0093750000000e+002	         4.42097	        115.6826
3.0109375000000e+002	        4.448106	        115.6304
3.0125000000000e+002	        4.554299	        114.4709
3.0140625000000e+002	        4.598108	         115.331
3.0156250000000e+002	         4.57602	        113.8843
3.0171875000000e+002	         4.65629	        113.4536
3.0187500000000e+002	        4.584242	        113.5186
3.0203125000000e+002	        4.669497	        113.2699
3.0218750000000e+002	        4.608716	        113.3385
3.0234375000000e+002	        4.720598	         113.632
3.0250000000000e+002	        4.719391	        113.8042
3.0265625000000e+002	        4.695777	        112.5135
3.0281250000000e+002	         4.68089	        113.5145
3.0296875000000e+002	        4.688104	        112.3307
3.0312500000000e+002	        4.757835	        111.7273
3.0328125000000e+002	        4.750802	        112.7399
3.0343750000000e+002	        4.759835	        111.7934
3.0359375000000e+002	         4.80124	        112.4643
3.0375000000000e+002	        4.790622	        111.8743
3.0390625000000e+002	        4.814582	             112
3.0406250000000e+002	        4.683416	        111.7916
3.0421875000000e+002	        4.821681	        112.7339
3.0437500000000e+002	        4.857721	        112.2566
3.0453125000000e+002	        4.797517	        111.6984
3.0468750000000e+002	        4.717714	        112.8768
3.0484375000000e+002	        4.747152	        111.9512
3.0500000000000e+002	          4.8176	        112.7565
3.0515625000000e+002	        4.884653	        112.3376
3.0531250000000e+002	        4.776109	        112.3992
3.0546875000000e+002	        4.885557	        113.2653
3.0562500000000e+002	        4.883313	         111.695
3.0578125000000e+002	        4.831714	        111.6457
3.0593750000000e+002	         4.73361	        112.8358
3.0609375000000e+002	        4.843609	        112.4312
3.0625000000000e+002	          4.7142	        112.5416
3.0640625000000e+002	         4.80754	         112.914
3.0656250000000e+002	        4.777556	        113.3931
3.0671875000000e+002	        4.778355	        113.1175
3.0687500000000e+002	        4.772036	        112.7766
3.0703125000000e+002	        4.812387	        112.5791
3.0718750000000e+002	        4.689447	        113.3745
3.0734375000000e+002	        4.732767	        113.9778
3.0750000000000e+002	        4.700155	        114.1169
3.0765625000000e+002	        4.787378	         113.828
3.0781250000000e+002	        4.774698	        112.4474
3.0796875000000e+002	        4.671862	         113.481
3.0812500000000e+002	        4.772576	        113.0309
3.0828125000000e+002	        4.610468	        113.1432
3.0843750000000e+002	        4.678131	        113.9986
3.0859375000000e+002	        4.664567	        113.8602
3.0875000000000e+002	        4.668411	        112.9139
3.0890625000000e+002	        4.610126	        113.2536
3.0906250000000e+002	        4.641463	        113.1039
3.0921875000000e+002	        4.610104	        113.5999
3.0937500000000e+002	         4.57764	        112.7859
3.0953125000000e+002	        4.523783	        113.3741
3.0968750000000e+002	        4.581567	         113.042
3.0984375000000e+002	        4.566628	        113.9481
3.1000000000000e+002	        4.585162	        113.1415
3.1015625000000e+002	        4.519402	        113.8388
3.1031250000000e+002	        4.544308	        112.4084
3.1046875000000e+002	        4.551491	        113.5778
3.1062500000000e+002	        4.531336	        113.3452
3.1078125000000e+002	         4.53134	        112.4741
3.1093750000000e+002	        4.523262	         113.231
3.1109375000000e+002	        4.527594	        112.9998
3.1125000000000e+002	        4.481228	        112.0383
3.1140625000000e+002	        4.455823	        111.7951
3.1156250000000e+002	        4.489022	        112.5703
3.1171875000000e+002	        4.486489	        112.2587
3.1187500000000e+002	        4.550119	        112.4975
3.1203125000000e+002	        4.433637	        112.2092
3.1218750000000e+002	        4.544283	        112.4134
3.1234375000000e+002	        4.434064	        111.7628
3.1250000000000e+002	        4.409026	        111.9596
3.1265625000000e+002	        4.482404	        112.4479
3.1281250000000e+002	        4.556208	        112.1816
3.1296875000000e+002	        4.540632	        112.1503
3.1312500000000e+002	        4.537137	        111.7646
3.1328125000000e+002	        4.504107	         111.811
3.1343750000000e+002	        4.468727	        112.2193
3.1359375000000e+002	        4.532219	        112.5562
3.1375000000000e+002	        4.543853	        111.7082
3.1390625000000e+002	        4.515835	        111.3981
3.1406250000000e+002	        4.555687	        112.2472
3.1421875000000e+002	         4.56441	        111.9138
3.1437500000000e+002	        4.560265	        112.5374
3.1453125000000e+002	        4.578691	        112.2144
3.1468750000000e+002	        4.565089	        111.6056
3.1484375000000e+002	        4.566479	        112.0808
3.1500000000000e+002	        4.575387	         112.618
3.1515625000000e+002	        4.623584	        112.6698
3.1531250000000e+002	        4.623914	        112.4675
3.1546875000000e+002	        4.536108	         112.625
3.1562500000000e+002	        4.627308	        113.3487
3.1578125000000e+002	        4.611916	         112.281
3.1593750000000e+002	        4.607788	        113.0709
3.1609375000000e+002	        4.603629	        112.8567
3.1625000000000e+002	        4.631989	        112.2708
3.1640625000000e+002	        4.545686	        112.5556
3.1656250000000e+002	        4.544412	        113.8679
3.1671875000000e+002	        4.614496	         113.272
3.1687500000000e+002	        4.604827	         114.197
3.1703125000000e+002	         4.64022	         112.824
3.1718750000000e+002	        4.546355	        113.3897
3.1734375000000e+002	        4.565899	        113.7251
3.1750000000000e+002	        4.594367	        113.4245
3.1765625000000e+002	        4.542031	        113.4322
3.1781250000000e+002	        4.533885	        114.3495
3.1796875000000e+002	        4.492209	        113.9032
3.1812500000000e+002	        4.482131	        114.4384
3.1828125000000e+002	        4.543743	        115.1376
3.1843750000000e+002	        4.559813	        114.0275
3.1859375000000e+002	        4.542634	        114.3176
3.1875000000000e+002	        4.520135	        114.6497
3.1890625000000e+002	        4.536461	        113.6707
3.1906250000000e+002	        4.499591	        113.9846
3.1921875000000e+002	        4.576941	        114.3272
3.1937500000000e+002	        4.424265	        114.5152
3.1953125000000e+002	        4.519216	        114.2185
3.1968750000000e+002	        4.486603	        113.5375
3.1984375000000e+002	        4.469745	        114.0865
3.2000000000000e+002	        4.471024	        113.7596
3.2015625000000e+002	        4.465813	        113.7133
3.2031250000000e+002	        4.483572	        113.4514
3.2046875000000e+002	        4.455948	        113.4784
3.2062500000000e+002	        4.479432	        113.9585
3.2078125000000e+002	        4.457994	        113.0474
3.2093750000000e+002	        4.517493	         112.728
3.2109375000000e+002	        4.401554	        113.5917
3.2125000000000e+002	        4.525533	         112.941
3.2140625000000e+002	        4.487531	        112.2742
3.2156250000000e+002	        4.510317	        112.8917
3.2171875000000e+002	        4.506454	        111.3098
3.2187500000000e+002	        4.513265	         111.309
3.2203125000000e+002	        4.490813	        111.1107
3.2218750000000e+002	        4.467875	        110.7017
3.2234375000000e+002	        4.419571	        111.0866
3.2250000000000e+002	        4.451972	        111.3757
3.2265625000000e+002	        4.438142	        111.3338
3.2281250000000e+002	        4.425258	        111.4253
3.2296875000000e+002	         4.51945	        111.1696
3.2312500000000e+002	        4.455797	        110.7111
3.2328125000000e+002	        4.420446	        111.0535
3.2343750000000e+002	          4.4898	         111.034
3.2359375000000e+002	        4.461446	        109.6547
3.2375000000000e+002	        4.542716	        112.0487
3.2390625000000e+002	         4.52965	        110.4596
3.2406250000000e+002	        4.568306	        110.8789
3.2421875000000e+002	         4.53862	        110.6429
3.2437500000000e+002	        4.507853	        110.2754
3.2453125000000e+002	        4.490373	         110.389
3.2468750000000e+002	        4.566073	        109.7873
3.2484375000000e+002	        4.516469	        110.1496
3.2500000000000e+002	        4.481647	        110.5711
3.2515625000000e+002	        4.557669	        110.4208
3.2531250000000e+002	        4.490458	        109.7166
3.2546875000000e+002	        4.498031	        110.1953
3.2562500000000e+002	        4.463151	        110.6758
3.2578125000000e+002	        4.469562	        110.9049
3.2593750000000e+002	        4.487343	        110.0471
3.2609375000000e+002	        4.530011	        111.7353
3.2625000000000e+002	        4.548503	        110.6076
3.2640625000000e+002	        4.434844	        111.0879
3.2656250000000e+002	        4.490807	        110.8361
3.2671875000000e+002	         4.44151	        111.0086
3.2687500000000e+002	        4.453269	        111.7028
3.2703125000000e+002	        4.460974	         112.601
3.2718750000000e+002	        4.470654	         111.574
3.2734375000000e+002	        4.441192	        112.1792
3.2750000000000e+002	        4.494807	        112.3057
3.2765625000000e+002	        4.440466	        112.5232
3.2781250000000e+002	         4.45155	        112.0341
3.2796875000000e+002	        4.459622	        112.9302
3.2812500000000e+002	        4.477142	        111.8241
3.2828125000000e+002	        4.383571	        111.7818
3.2843750000000e+002	        4.411928	        112.4285
3.2859375000000e+002	        4.484838	        112.5446
3.2875000000000e+002	        4.371473	        112.8622
3.2890625000000e+002	        4.350421	        111.8205
3.2906250000000e+002	        4.354107	        112.0565
3.2921875000000e+002	        4.270659	        112.7146
3.2937500000000e+002	        4.297165	        112.7893
3.2953125000000e+002	        4.357982	        112.6414
3.2968750000000e+002	        4.361195	        112.5528
3.2984375000000e+002	        4.365118	        111.8915
3.3000000000000e+002	        4.273298	        112.6993
3.3015625000000e+002	        4.282655	        112.3549
3.3031250000000e+002	        4.286338	        112.7338
3.3046875000000e+002	        4.235268	        111.5588
3.3062500000000e+002	        4.252569	        111.7948
3.3078125000000e+002	        4.198541	        113.1775
3.3093750000000e+002	        4.265782	        113.2146
3.3109375000000e+002	        4.250122	        112.6546
3.3125000000000e+002	         4.29958	        112.2424
3.3140625000000e+002	        4.240341	        111.6338
3.3156250000000e+002	        4.221496	        111.0469
3.3171875000000e+002	        4.260795	        111.4902
3.3187500000000e+002	        4.226296	        111.7433
3.3203125000000e+002	        4.305841	        111.9368
3.3218750000000e+002	        4.257149	        110.9711
3.3234375000000e+002	        4.163369	        111.8145
3.3250000000000e+002	        4.212353	        110.9213
3.3265625000000e+002	          4.2359	        111.3873
3.3281250000000e+002	        4.219636	         111.457
3.3296875000000e+002	        4.258653	         110.549
3.3312500000000e+002	        4.209001	        111.1893
3.3328125000000e+002	        4.253441	        111.0779
3.3343750000000e+002	        4.263471	        111.5251
3.3359375000000e+002	        4.277625	        110.7256
3.3375000000000e+002	        4.252856	         110.782
3.3390625000000e+002	        4.236766	        109.9908
3.3406250000000e+002	        4.232137	        110.5233
3.3421875000000e+002	        4.243552	        111.0355
3.3437500000000e+002	        4.337354	         110.156
3.3453125000000e+002	        4.254514	        110.5935
3.3468750000000e+002	        4.306199	        110.6774
3.3484375000000e+002	         4.26884	        110.5651
3.3500000000000e+002	        4.310375	        110.3753
3.3515625000000e+002	        4.319386	        110.5964
3.3531250000000e+002	        4.324921	        110.2787
3.3546875000000e+002	        4.281527	        109.9386
3.3562500000000e+002	        4.238601	        110.8171
3.3578125000000e+002	        4.274075	        111.0521
3.3593750000000e+002	        4.304859	        111.2841
3.3609375000000e+002	        4.316861	        110.8613
3.3625000000000e+002	        4.204813	        110.8014
3.3640625000000e+002	        4.284379	        112.3999
3.3656250000000e+002	        4.390507	        112.9701
3.3671875000000e+002	        4.369418	        111.0105
3.3687500000000e+002	        4.296795	        111.9664
3.3703125000000e+002	        4.373031	        111.4599
3.3718750000000e+002	        4.292959	        112.2413
3.3734375000000e+002	        4.284243	        112.2165
3.3750000000000e+002	         4.41121	        111.9868
3.3765625000000e+002	        4.360212	         111.953
3.3781250000000e+002	        4.221975	        111.7168
3.3796875000000e+002	        4.263455	        113.4375
3.3812500000000e+002	        4.331807	        112.8585
3.3828125000000e+002	        4.326323	        112.3515
3.3843750000000e+002	        4.303212	        113.1443
3.3859375000000e+002	        4.277946	        112.4765
3.3875000000000e+002	        4.239589	        113.6142
3.3890625000000e+002	        4.198885	        112.9634
3.3906250000000e+002	        4.286964	        114.1747
3.3921875000000e+002	        4.237191	        113.2799
3.3937500000000e+002	        4.326143	        113.6497
3.3953125000000e+002	        4.223636	        113.7037
3.3968750000000e+002	        4.224741	        113.6565
3.3984375000000e+002	        4.159022	         113.272
3.4000000000000e+002	        4.180163	        113.3287
3.4015625000000e+002	        4.156356	        113.6813
3.4031250000000e+002	        4.177677	        113.8913
3.4046875000000e+002	        4.210237	        113.8055
3.4062500000000e+002	        4.141475	        113.6933
3.4078125000000e+002	        4.169116	        113.4948
3.4093750000000e+002	         4.09819	        112.8191
3.4109375000000e+002	        4.077862	        113.7948
3.4125000000000e+002	        4.164824	        113.4665
3.4140625000000e+002	        4.115591	        111.7154
3.4156250000000e+002	        4.041193	        112.7477
3.4171875000000e+002	        4.026004	         113.806
3.4187500000000e+002	        4.061451	        112.3658
3.4203125000000e+002	        4.107456	        112.4455
3.4218750000000e+002	         4.03401	         113.511
3.4234375000000e+002	        4.122861	        112.2258
3.4250000000000e+002	         4.05714	         111.469
3.4265625000000e+002	         4.09786	        111.9277
3.4281250000000e+002	         4.11742	         111.865
3.4296875000000e+002	        4.095505	        112.1837
3.4312500000000e+002	        4.111498	        110.2943
3.4328125000000e+002	        4.005386	        111.5781
3.4343750000000e+002	        4.047813	        111.9222
3.4359375000000e+002	        4.095359	        111.4056
3.4375000000000e+002	        4.081557	        110.4308
3.4390625000000e+002	        4.142887	         110.859
3.4406250000000e+002	        4.089187	         110.519
3.4421875000000e+002	        4.062329	        109.8354
3.4437500000000e+002	        4.081599	        110.0831
3.4453125000000e+002	        4.112859	        110.4343
3.4468750000000e+002	        4.142712	        110.1621
3.4484375000000e+002	        4.127454	        109.1927
3.4500000000000e+002	        4.166307	        109.0384
3.4515625000000e+002	        4.162072	        109.4758
3.4531250000000e+002	        4.187638	        109.0253
3.4546875000000e+002	        4.102082	        109.9593
3.4562500000000e+002	        4.114053	        108.9109
3.4578125000000e+002	        4.165995	        108.9191
3.4593750000000e+002	        4.249855	        110.4179
3.4609375000000e+002	        4.230053	        109.8354
3.4625000000000e+002	         4.25021	        110.3541
3.4640625000000e+002	        4.290711	        110.5938
3.4656250000000e+002	        4.263203	        109.4747
3.4671875000000e+002	        4.315667	        109.7631
3.4687500000000e+002	        4.386337	        109.9884
3.4703125000000e+002	        4.358349	        109.9596
3.4718750000000e+002	        4.363656	        109.6281
3.4734375000000e+002	        4.435125	        110.0242
3.4750000000000e+002	        4.365587	        109.6743
3.4765625000000e+002	        4.302255	        110.8932
3.4781250000000e+002	        4.336325	        111.1974
3.4796875000000e+002	         4.44335	        112.4122
3.4812500000000e+002	        4.403905	         111.796
3.4828125000000e+002	        4.376059	        112.2506
3.4843750000000e+002	        4.518014	        113.4578
3.4859375000000e+002	         4.46622	        113.9146
3.4875000000000e+002	        4.493902	        114.3603
3.4890625000000e+002	        4.503045	        114.7609
3.4906250000000e+002	        4.550728	          115.41
3.4921875000000e+002	        4.571983	        116.3088
3.4937500000000e+002	          4.5664	        118.2417
3.4953125000000e+002	        4.660627	         118.458
3.4968750000000e+002	        4.644538	        120.6522
3.4984375000000e+002	        4.727135	        122.4495
3.5000000000000e+002	        4.863969	        124.9143
3.5015625000000e+002	        4.922184	        127.6452
3.5031250000000e+002	        5.170388	        133.5721
3.5046875000000e+002	        5.931485	        144.7232
3.5062500000000e+002	        10.86675	        155.4367
3.5078125000000e+002	        15.60258	         61.5009
3.5093750000000e+002	         6.70119	        73.36942
