Units: Ratio
Ref Chan:Resp Chan	0-Z:0-Z
Channel Name	 : 
Channel Comment	 : 

Frequency	 Magnitude	 Phase

Units:
Hz	(m/s²)(N)	 
1.6437500000000e+002	        1.597187	        120.3569
1.6453125000000e+002	       0.9520453	       -136.2038
1.6468750000000e+002	        1.685281	       -69.73455
1.6484375000000e+002	        2.457581	       -10.77614
1.6500000000000e+002	        2.551654	        29.74575
1.6515625000000e+002	        2.054831	        77.89226
1.6531250000000e+002	        1.204169	        135.7898
1.6546875000000e+002	         1.02103	       -127.3067
1.6562500000000e+002	        1.639827	       -66.63854
1.6578125000000e+002	        2.190351	       -13.26443
1.6593750000000e+002	        2.070266	         31.6841
1.6609375000000e+002	        1.596151	        75.23164
1.6625000000000e+002	         1.05502	        141.4027
1.6640625000000e+002	         1.08832	       -125.2543
1.6656250000000e+002	        1.559451	       -70.60596
1.6671875000000e+002	        1.474347	        -19.1872
1.6687500000000e+002	        1.633633	        35.99777
1.6703125000000e+002	        1.199399	        71.26492
1.6718750000000e+002	       0.6648663	        137.8372
1.6734375000000e+002	       0.7504518	       -125.2113
1.6750000000000e+002	       0.9393729	       -60.10661
1.6765625000000e+002	        1.256629	       -25.28741
1.6781250000000e+002	        1.148675	        15.71087
1.6796875000000e+002	       0.8796188	        38.94655
1.6812500000000e+002	         0.27395	        108.8716
1.6828125000000e+002	       0.4975293	       -166.7955
1.6843750000000e+002	       0.2928935	       -97.58126
1.6859375000000e+002	       0.8818237	       -43.09477
1.6875000000000e+002	       0.9090537	       -17.48238
1.6890625000000e+002	       0.8438922	        27.38447
1.6906250000000e+002	       0.5754276	        67.52117
1.6921875000000e+002	       0.3541403	        133.9346
1.6937500000000e+002	       0.4054293	       -132.2528
1.6953125000000e+002	       0.8522621	       -69.41916
1.6968750000000e+002	        1.039307	       -20.26442
1.6984375000000e+002	        1.142041	         7.43819
1.7000000000000e+002	       0.7834465	        65.11866
1.7015625000000e+002	       0.4108461	        131.5758
1.7031250000000e+002	       0.4877925	       -129.2026
1.7046875000000e+002	       0.9019861	       -70.93626
1.7062500000000e+002	        1.306345	       -32.57784
1.7078125000000e+002	        1.103324	        21.08111
1.7093750000000e+002	       0.9116527	         77.6629
1.7109375000000e+002	        0.753787	        154.9436
1.7125000000000e+002	        1.044114	       -127.3211
1.7140625000000e+002	        1.148618	       -63.78182
1.7156250000000e+002	        1.339048	       -11.18441
1.7171875000000e+002	        1.550293	        40.46082
1.7187500000000e+002	        1.176335	        92.77361
1.7203125000000e+002	       0.9557941	       -166.7947
1.7218750000000e+002	        1.213312	       -116.0192
1.7234375000000e+002	        1.683259	       -46.83716
1.7250000000000e+002	        1.650138	       -1.142271
1.7265625000000e+002	         1.72286	        57.61081
1.7281250000000e+002	         1.45362	        125.2255
1.7296875000000e+002	         1.84328	       -164.2796
1.7312500000000e+002	        1.721425	       -101.0974
1.7328125000000e+002	        1.914545	        -31.2568
1.7343750000000e+002	        2.349859	        22.43131
1.7359375000000e+002	        2.382461	        74.31165
1.7375000000000e+002	        1.969633	        139.1036
1.7390625000000e+002	        2.052142	       -147.6172
1.7406250000000e+002	        2.330069	       -82.51174
1.7421875000000e+002	        2.709347	        -26.6252
1.7437500000000e+002	        2.935798	        26.40633
1.7453125000000e+002	        2.621324	        83.80999
1.7468750000000e+002	        2.389906	        156.1961
1.7484375000000e+002	        2.710832	       -137.1397
1.7500000000000e+002	        2.928297	       -80.36851
1.7515625000000e+002	        3.249008	       -17.80919
1.7531250000000e+002	        2.982246	        38.91736
1.7546875000000e+002	        2.841696	        96.42553
1.7562500000000e+002	        2.684657	        166.6488
1.7578125000000e+002	        2.972095	       -126.6929
1.7593750000000e+002	         3.22515	       -72.37537
1.7609375000000e+002	        3.337095	       -10.91664
1.7625000000000e+002	        3.266645	          46.117
1.7640625000000e+002	        2.819172	        108.3136
1.7656250000000e+002	        3.002049	        177.1284
1.7671875000000e+002	         3.06467	       -120.5091
1.7687500000000e+002	        3.353749	       -62.21383
1.7703125000000e+002	        3.379293	       -6.267963
1.7718750000000e+002	        2.959037	        53.50339
1.7734375000000e+002	         2.67893	        125.8464
1.7750000000000e+002	        2.965996	       -175.3153
1.7765625000000e+002	        3.185095	       -113.4223
1.7781250000000e+002	        3.277468	       -52.99491
1.7796875000000e+002	        2.946181	        3.353234
1.7812500000000e+002	        2.748105	        69.95252
1.7828125000000e+002	        2.615599	        131.9728
1.7843750000000e+002	        2.770273	       -163.8916
1.7859375000000e+002	        2.881276	       -101.2737
1.7875000000000e+002	        2.785933	       -39.34212
1.7890625000000e+002	        2.862576	        18.95394
1.7906250000000e+002	        2.757253	        74.43847
1.7921875000000e+002	        2.220418	        147.7153
1.7937500000000e+002	        2.532066	       -146.4229
1.7953125000000e+002	        2.561772	       -86.84277
1.7968750000000e+002	        2.898148	       -30.18901
1.7984375000000e+002	        2.589093	        24.15892
1.8000000000000e+002	        2.172689	        90.23775
1.8015625000000e+002	        2.126152	        157.5303
1.8031250000000e+002	        2.122095	       -135.4512
1.8046875000000e+002	        2.416813	       -73.89372
1.8062500000000e+002	         2.61801	       -21.89136
1.8078125000000e+002	        2.318402	        32.80568
1.8093750000000e+002	        1.919049	        100.5372
1.8109375000000e+002	        1.920227	        169.3634
1.8125000000000e+002	        2.156185	       -129.9135
1.8140625000000e+002	        2.230468	       -72.18085
1.8156250000000e+002	        2.495586	       -13.48671
1.8171875000000e+002	        2.274717	        34.75483
1.8187500000000e+002	        1.655003	        99.04211
1.8203125000000e+002	        1.746732	        169.4626
1.8218750000000e+002	        2.054196	       -124.0067
1.8234375000000e+002	        2.019747	       -67.21198
1.8250000000000e+002	        2.414485	        -13.2976
1.8265625000000e+002	        1.940974	        37.03609
1.8281250000000e+002	        1.736083	        103.0267
1.8296875000000e+002	        1.706854	        168.6637
1.8312500000000e+002	        1.949081	       -127.3618
1.8328125000000e+002	        2.044298	       -71.81383
1.8343750000000e+002	        2.217992	       -18.00415
1.8359375000000e+002	        1.868932	         37.6995
1.8375000000000e+002	        1.739966	        92.76182
1.8390625000000e+002	        1.489336	        162.5453
1.8406250000000e+002	        1.758139	       -137.3552
1.8421875000000e+002	        2.074293	       -79.59711
1.8437500000000e+002	        2.097554	       -30.37507
1.8453125000000e+002	        1.850465	        23.81058
1.8468750000000e+002	        1.800424	        83.99085
1.8484375000000e+002	        1.667692	        151.1867
1.8500000000000e+002	        1.868313	       -149.1724
1.8515625000000e+002	        2.001007	       -93.75225
1.8531250000000e+002	        1.983227	       -33.33033
1.8546875000000e+002	        2.135962	        17.13203
1.8562500000000e+002	        1.799912	        76.50759
1.8578125000000e+002	        1.820858	        143.2833
1.8593750000000e+002	        1.865896	       -156.0317
1.8609375000000e+002	        2.255526	        -100.546
1.8625000000000e+002	        2.271713	        -39.7915
1.8640625000000e+002	        2.198744	        14.15098
1.8656250000000e+002	        2.094374	        74.29102
1.8671875000000e+002	         1.93189	        135.4701
1.8687500000000e+002	        2.193117	       -158.5691
1.8703125000000e+002	        2.430553	       -95.42983
1.8718750000000e+002	        2.422395	       -42.77027
1.8734375000000e+002	        2.286324	        16.49014
1.8750000000000e+002	        2.341398	        71.07182
1.8765625000000e+002	        1.958098	        138.9855
1.8781250000000e+002	        2.138307	       -150.8266
1.8796875000000e+002	        2.497824	       -90.94448
1.8812500000000e+002	        2.833934	       -41.32814
1.8828125000000e+002	        2.337784	        19.14091
1.8843750000000e+002	        2.032103	        79.63055
1.8859375000000e+002	        2.341316	        153.3534
1.8875000000000e+002	        2.476432	       -150.1821
1.8890625000000e+002	        2.699694	        -85.3588
1.8906250000000e+002	        2.749846	       -28.86586
1.8921875000000e+002	        2.582466	        26.11533
1.8937500000000e+002	        2.250982	        86.85799
1.8953125000000e+002	        2.122746	        161.2567
1.8968750000000e+002	        2.564497	       -128.6881
1.8984375000000e+002	        3.034243	       -77.36172
1.9000000000000e+002	        2.932812	        -21.2468
1.9015625000000e+002	        2.469142	        36.51203
1.9031250000000e+002	        2.416644	        104.8827
1.9046875000000e+002	        2.472725	        172.2806
1.9062500000000e+002	        2.864085	       -123.9251
1.9078125000000e+002	        3.158815	       -66.25665
1.9093750000000e+002	        3.264592	        -13.3108
1.9109375000000e+002	        2.840877	        48.06646
1.9125000000000e+002	        2.617864	        109.4739
1.9140625000000e+002	         2.77567	       -178.6819
1.9156250000000e+002	        3.090835	       -113.2365
1.9171875000000e+002	        3.534649	        -61.5162
1.9187500000000e+002	        3.334034	       -4.139242
1.9203125000000e+002	        3.101084	        55.20145
1.9218750000000e+002	        2.896068	        119.3536
1.9234375000000e+002	        3.004473	       -172.3662
1.9250000000000e+002	          3.3406	        -109.833
1.9265625000000e+002	        3.798416	       -52.66978
1.9281250000000e+002	        3.606416	      -0.8103373
1.9296875000000e+002	        3.360211	        59.48876
1.9312500000000e+002	        3.059825	        124.5703
1.9328125000000e+002	        3.357009	        -162.294
1.9343750000000e+002	        3.700475	       -108.1376
1.9359375000000e+002	        3.826563	       -54.22494
1.9375000000000e+002	        3.545592	         5.99697
1.9390625000000e+002	        3.303864	        68.75774
1.9406250000000e+002	         3.25499	        130.7883
1.9421875000000e+002	        3.227389	       -161.7004
1.9437500000000e+002	        3.716872	       -103.5445
1.9453125000000e+002	        3.622162	       -47.39426
1.9468750000000e+002	        3.660379	        9.670177
1.9484375000000e+002	        3.200504	          70.113
1.9500000000000e+002	        3.065928	        137.2806
1.9515625000000e+002	        3.115061	       -158.1425
1.9531250000000e+002	        3.641366	       -97.00922
1.9546875000000e+002	         3.61255	       -45.04986
1.9562500000000e+002	        3.397882	        11.67947
1.9578125000000e+002	        2.855822	        78.28196
1.9593750000000e+002	        2.729333	        146.4686
1.9609375000000e+002	        3.146139	       -154.6485
1.9625000000000e+002	        3.231398	       -92.21559
1.9640625000000e+002	        3.364506	       -35.09869
1.9656250000000e+002	        3.094337	        17.38145
1.9671875000000e+002	        2.450357	        81.25056
1.9687500000000e+002	        2.522565	        157.3059
1.9703125000000e+002	        3.080666	       -141.6453
1.9718750000000e+002	        3.185029	       -86.53996
1.9734375000000e+002	        3.139164	       -31.75356
1.9750000000000e+002	        2.548791	        27.65755
1.9765625000000e+002	        2.422264	        94.76454
1.9781250000000e+002	        2.369913	        166.9628
1.9796875000000e+002	        2.858586	       -136.3436
1.9812500000000e+002	        3.156266	       -78.17953
1.9828125000000e+002	        2.753177	       -26.85041
1.9843750000000e+002	          2.4684	        36.26598
1.9859375000000e+002	        2.137603	        106.1481
1.9875000000000e+002	         2.28978	        175.5215
1.9890625000000e+002	        2.641183	       -126.1514
1.9906250000000e+002	        2.880578	       -67.82259
1.9921875000000e+002	        2.541137	       -15.76995
1.9937500000000e+002	        2.276968	        41.55016
1.9953125000000e+002	        1.997883	        115.2183
1.9968750000000e+002	        2.217927	        179.8628
1.9984375000000e+002	        2.625592	       -115.0961
2.0000000000000e+002	         2.98319	       -64.54935
2.0015625000000e+002	        2.765156	        -16.0136
2.0031250000000e+002	        1.926985	        37.55218
2.0046875000000e+002	        1.803208	        116.6685
2.0062500000000e+002	        2.046399	       -173.3157
2.0078125000000e+002	        2.854558	       -113.1575
2.0093750000000e+002	         2.95141	       -66.56199
2.0109375000000e+002	        2.266998	       -13.67565
2.0125000000000e+002	        2.136491	        44.40254
2.0140625000000e+002	        1.933486	         121.889
2.0156250000000e+002	        2.224695	       -174.1889
2.0171875000000e+002	        2.554846	       -118.5401
2.0187500000000e+002	        2.677837	       -62.32995
2.0203125000000e+002	        2.455834	       -15.89699
2.0218750000000e+002	          1.9862	        37.21472
2.0234375000000e+002	         1.82769	         118.661
2.0250000000000e+002	        2.055778	       -177.8012
2.0265625000000e+002	        2.534802	       -119.6073
2.0281250000000e+002	        2.422023	       -73.98286
2.0296875000000e+002	        2.329921	       -22.37658
2.0312500000000e+002	        1.909678	        33.01868
2.0328125000000e+002	        1.601006	        112.1091
2.0343750000000e+002	        2.076339	         178.736
2.0359375000000e+002	        2.448188	       -128.5058
2.0375000000000e+002	        2.608115	       -76.01803
2.0390625000000e+002	         2.23299	        -30.9321
2.0406250000000e+002	        1.872255	        34.00807
2.0421875000000e+002	         1.70896	        107.7632
2.0437500000000e+002	        2.125224	        171.5525
2.0453125000000e+002	        2.538482	       -130.6078
2.0468750000000e+002	        2.623519	       -82.74782
2.0484375000000e+002	        2.282242	       -30.57699
2.0500000000000e+002	        2.001773	        35.06039
2.0515625000000e+002	        1.993421	        102.7961
2.0531250000000e+002	         2.26339	         171.039
2.0546875000000e+002	        2.404138	       -132.1966
2.0562500000000e+002	        2.689863	       -79.26585
2.0578125000000e+002	        2.547718	       -29.33331
2.0593750000000e+002	        1.846386	        34.85942
2.0609375000000e+002	        2.018129	        103.2412
2.0625000000000e+002	         2.19485	        173.2619
2.0640625000000e+002	        2.642895	        -127.372
2.0656250000000e+002	         2.73664	       -78.75724
2.0671875000000e+002	         2.53188	       -24.49353
2.0687500000000e+002	        1.950458	        33.28162
2.0703125000000e+002	        1.936994	        113.4246
2.0718750000000e+002	        2.332616	       -176.3544
2.0734375000000e+002	        2.826673	       -122.0974
2.0750000000000e+002	        3.010089	       -72.58228
2.0765625000000e+002	        2.426186	        -18.0925
2.0781250000000e+002	        2.056091	        52.96766
2.0796875000000e+002	        2.032745	        125.6257
2.0812500000000e+002	        2.659523	       -167.9699
2.0828125000000e+002	        2.863969	       -115.7592
2.0843750000000e+002	        3.083892	        -61.7436
2.0859375000000e+002	        2.618289	       -8.854023
2.0875000000000e+002	        2.100416	         60.2894
2.0890625000000e+002	        2.390631	        139.0209
2.0906250000000e+002	        3.067926	        -159.046
2.0921875000000e+002	        3.109193	       -104.8371
2.0937500000000e+002	        3.188559	         -54.258
2.0953125000000e+002	        2.694425	        5.496233
2.0968750000000e+002	        2.421263	        74.54236
2.0984375000000e+002	        2.641552	        147.4092
2.1000000000000e+002	        3.102781	        -150.214
2.1015625000000e+002	        3.511162	       -95.86183
2.1031250000000e+002	        3.231554	        -43.4791
2.1046875000000e+002	        2.757351	        14.30009
2.1062500000000e+002	        2.411391	        83.88695
2.1078125000000e+002	        2.876328	        157.9395
2.1093750000000e+002	        3.422046	       -143.5941
2.1109375000000e+002	        3.818843	       -89.85528
2.1125000000000e+002	        3.066789	       -38.04914
2.1140625000000e+002	        2.779481	        25.31881
2.1156250000000e+002	         2.54082	         95.2212
2.1171875000000e+002	        2.837879	        164.7225
2.1187500000000e+002	        3.407586	       -136.2859
2.1203125000000e+002	        3.539325	       -85.92123
2.1218750000000e+002	        3.245514	       -34.38874
2.1234375000000e+002	        2.399004	        30.35499
2.1250000000000e+002	        2.505049	         108.764
2.1265625000000e+002	        3.070558	        166.3516
2.1281250000000e+002	        3.165036	       -133.5256
2.1296875000000e+002	        3.318188	       -81.47974
2.1312500000000e+002	        2.702714	       -27.45837
2.1328125000000e+002	        2.379083	        40.29789
2.1343750000000e+002	        2.156252	        110.4735
2.1359375000000e+002	         2.63698	        177.8962
2.1375000000000e+002	        3.062285	       -127.4156
2.1390625000000e+002	        2.956586	       -80.83044
2.1406250000000e+002	        2.230557	       -25.13741
2.1421875000000e+002	        1.800959	        51.37911
2.1437500000000e+002	        1.934268	        119.3221
2.1453125000000e+002	        2.282727	       -177.3764
2.1468750000000e+002	         2.50746	       -123.5872
2.1484375000000e+002	        2.429528	       -73.45963
2.1500000000000e+002	        1.749797	        -18.3952
2.1515625000000e+002	        1.320532	        44.94598
2.1531250000000e+002	        1.505657	         137.134
2.1546875000000e+002	        2.109311	       -167.5028
2.1562500000000e+002	        2.174407	       -122.4225
2.1578125000000e+002	        1.765107	       -69.89011
2.1593750000000e+002	        1.319411	       -16.78386
2.1609375000000e+002	       0.8368816	         63.0873
2.1625000000000e+002	        1.047947	        151.5251
2.1640625000000e+002	        1.684211	       -154.4711
2.1656250000000e+002	         1.74974	       -119.3222
2.1671875000000e+002	        1.535151	       -68.97977
2.1687500000000e+002	       0.6591892	       -28.41966
2.1703125000000e+002	       0.6028346	        93.81739
2.1718750000000e+002	        1.003415	        161.9919
2.1734375000000e+002	        1.364543	        -149.298
2.1750000000000e+002	        1.452862	       -109.5851
2.1765625000000e+002	        1.244091	       -72.65908
2.1781250000000e+002	       0.7735974	       -26.48186
2.1796875000000e+002	       0.2914493	        102.2099
2.1812500000000e+002	       0.9239806	       -177.7919
2.1828125000000e+002	        1.235731	       -159.0244
2.1843750000000e+002	         1.48816	       -118.5821
2.1859375000000e+002	       0.9906166	       -75.11499
2.1875000000000e+002	       0.7255168	       -34.26142
2.1890625000000e+002	       0.3251752	        76.75924
2.1906250000000e+002	       0.7299949	         158.633
2.1921875000000e+002	        1.025429	       -157.9838
2.1937500000000e+002	        1.481071	       -119.4093
2.1953125000000e+002	        1.426068	       -86.58895
2.1968750000000e+002	       0.9988835	       -35.68266
2.1984375000000e+002	       0.5330681	         29.2669
2.2000000000000e+002	        0.963444	        137.6492
2.2015625000000e+002	        1.350047	        -173.012
2.2031250000000e+002	        1.681598	       -127.4514
2.2046875000000e+002	        1.675848	        -86.6254
2.2062500000000e+002	        1.273428	       -40.24538
2.2078125000000e+002	       0.7772107	        33.65914
2.2093750000000e+002	        1.152492	        121.8678
2.2109375000000e+002	        1.642006	       -178.3522
2.2125000000000e+002	         2.10009	       -133.5921
2.2140625000000e+002	         2.01676	       -84.44974
2.2156250000000e+002	        1.676351	       -37.05128
2.2171875000000e+002	        1.111093	        34.34763
2.2187500000000e+002	        1.459376	        112.9004
2.2203125000000e+002	        1.883964	        178.3949
2.2218750000000e+002	        2.358599	       -130.4912
2.2234375000000e+002	        2.379225	       -86.22294
2.2250000000000e+002	        1.803082	       -36.44529
2.2265625000000e+002	        1.406126	        34.49718
2.2281250000000e+002	         1.75474	        125.8006
2.2296875000000e+002	         2.39427	        176.5289
2.2312500000000e+002	        2.545774	       -135.4405
2.2328125000000e+002	        2.213858	       -86.77992
2.2343750000000e+002	        1.993035	       -24.17695
2.2359375000000e+002	        1.674771	        48.66594
2.2375000000000e+002	        1.854526	        121.3421
2.2390625000000e+002	        2.571555	         -179.61
2.2406250000000e+002	        2.598678	       -132.1764
2.2421875000000e+002	        2.304472	       -78.02126
2.2437500000000e+002	        1.971295	       -20.12547
2.2453125000000e+002	        1.349269	         59.0288
2.2468750000000e+002	        2.002909	        133.8533
2.2484375000000e+002	        2.412978	       -172.3724
2.2500000000000e+002	        2.709589	       -121.1822
2.2515625000000e+002	        2.265485	       -73.62974
2.2531250000000e+002	        1.459115	        -12.0549
2.2546875000000e+002	        1.452009	         74.3807
2.2562500000000e+002	        2.118523	          146.02
2.2578125000000e+002	        2.627525	       -165.0162
2.2593750000000e+002	        2.396067	       -112.0773
2.2609375000000e+002	        2.026382	       -61.04378
2.2625000000000e+002	        1.305395	        7.246824
2.2640625000000e+002	        1.638909	        92.35526
2.2656250000000e+002	        2.151448	        158.4197
2.2671875000000e+002	        2.454458	       -152.5994
2.2687500000000e+002	        2.254898	       -101.5157
2.2703125000000e+002	        1.856125	       -43.03537
2.2718750000000e+002	        1.500047	        23.71899
2.2734375000000e+002	        1.515141	        111.5208
2.2750000000000e+002	        2.235177	        172.4457
2.2765625000000e+002	        2.446524	       -138.4156
2.2781250000000e+002	        2.360919	       -91.03487
2.2796875000000e+002	        1.802217	       -35.60917
2.2812500000000e+002	        1.422799	          45.875
2.2828125000000e+002	        1.639069	        119.6301
2.2843750000000e+002	        2.339064	        178.5722
2.2859375000000e+002	        2.462248	       -131.1951
2.2875000000000e+002	        2.377277	       -82.60094
2.2890625000000e+002	        1.677724	       -22.65503
2.2906250000000e+002	        1.473974	        54.29671
2.2921875000000e+002	        1.707112	        132.4473
2.2937500000000e+002	        2.158935	       -172.9961
2.2953125000000e+002	        2.442495	       -122.3651
2.2968750000000e+002	         2.22347	       -77.95665
2.2984375000000e+002	        1.683998	        -18.4325
2.3000000000000e+002	        1.226666	        55.20972
2.3015625000000e+002	        1.572101	        139.1641
2.3031250000000e+002	        2.200579	       -165.1139
2.3046875000000e+002	        2.393022	       -122.3368
2.3062500000000e+002	        2.034982	       -75.48411
2.3078125000000e+002	        1.310536	       -21.65282
2.3093750000000e+002	       0.9960134	        70.13037
2.3109375000000e+002	        1.467865	        141.5978
2.3125000000000e+002	        1.897092	       -164.8799
2.3140625000000e+002	        1.965531	       -121.7224
2.3156250000000e+002	        1.730115	       -78.03676
2.3171875000000e+002	        1.069585	       -31.78281
2.3187500000000e+002	       0.5705553	        55.34005
2.3203125000000e+002	        1.135718	        156.6252
2.3218750000000e+002	        1.622835	       -160.5549
2.3234375000000e+002	        1.802745	       -123.3814
2.3250000000000e+002	        1.470333	       -87.88299
2.3265625000000e+002	       0.8222696	       -47.69161
2.3281250000000e+002	       0.3097265	        107.9175
2.3296875000000e+002	          1.0512	        164.9623
2.3312500000000e+002	        1.441898	       -167.9043
2.3328125000000e+002	        1.266859	       -132.9355
2.3343750000000e+002	        1.028034	       -100.4477
2.3359375000000e+002	        0.661989	       -61.52131
2.3375000000000e+002	      0.08234428	        164.5847
2.3390625000000e+002	       0.8470877	        177.6621
2.3406250000000e+002	        1.038868	       -157.2928
2.3421875000000e+002	        1.219342	       -135.9656
2.3437500000000e+002	        1.034656	       -115.0712
2.3453125000000e+002	       0.5333979	       -105.8272
2.3468750000000e+002	       0.4404429	       -155.4686
2.3484375000000e+002	       0.7456228	       -170.2302
2.3500000000000e+002	       0.9239818	       -156.3075
2.3515625000000e+002	        1.069891	       -132.0638
2.3531250000000e+002	       0.9326705	       -126.4006
2.3546875000000e+002	       0.6091205	       -132.0564
2.3562500000000e+002	       0.4851904	       -143.0519
2.3578125000000e+002	       0.5543762	       -157.9955
2.3593750000000e+002	        0.907086	       -148.1253
2.3609375000000e+002	        1.193966	       -132.7589
2.3625000000000e+002	        1.137136	       -117.4096
2.3640625000000e+002	       0.9230075	       -118.6839
2.3656250000000e+002	       0.5659351	       -149.0917
2.3671875000000e+002	       0.9988043	       -167.9693
2.3687500000000e+002	        1.323999	       -158.5044
2.3703125000000e+002	        1.340555	       -139.2292
2.3718750000000e+002	         1.09344	       -125.0321
2.3734375000000e+002	       0.5927569	       -119.8968
2.3750000000000e+002	       0.3775542	        177.1559
2.3765625000000e+002	        1.067066	       -178.9306
2.3781250000000e+002	        1.632126	        -168.249
2.3796875000000e+002	        1.483896	        -146.204
2.3812500000000e+002	        1.329327	       -115.0666
2.3828125000000e+002	       0.5292246	       -79.47564
2.3843750000000e+002	       0.1582637	        154.8792
2.3859375000000e+002	        1.014316	         161.082
2.3875000000000e+002	        1.854411	        -164.773
2.3890625000000e+002	         1.89893	        -136.489
2.3906250000000e+002	         1.41612	       -114.5399
2.3921875000000e+002	       0.5342913	       -65.57703
2.3937500000000e+002	         0.55871	        102.9342
2.3953125000000e+002	        1.263495	        148.4393
2.3968750000000e+002	         1.87349	       -173.6046
2.3984375000000e+002	        2.066598	       -139.5202
2.4000000000000e+002	        1.541546	       -102.6528
2.4015625000000e+002	       0.6372609	       -56.74511
2.4031250000000e+002	       0.6347538	         112.132
2.4046875000000e+002	        1.739593	        149.8814
2.4062500000000e+002	        2.093308	       -174.0208
2.4078125000000e+002	        2.095283	       -141.8833
2.4093750000000e+002	        1.479288	       -103.8802
2.4109375000000e+002	       0.5856458	       -57.14491
2.4125000000000e+002	       0.9232515	        97.40023
2.4140625000000e+002	        1.702115	        144.9662
2.4156250000000e+002	        2.245454	       -174.7604
2.4171875000000e+002	        2.175251	       -142.1607
2.4187500000000e+002	        1.336785	       -104.8641
2.4203125000000e+002	       0.4406803	       -23.93499
2.4218750000000e+002	        1.060406	         104.149
2.4234375000000e+002	        1.863935	        151.9731
2.4250000000000e+002	        2.235511	       -175.8834
2.4265625000000e+002	        1.941159	       -131.5641
2.4281250000000e+002	        1.250577	       -95.86529
2.4296875000000e+002	       0.1627603	        14.87586
2.4312500000000e+002	        1.267019	        125.4349
2.4328125000000e+002	        2.108236	        152.5811
2.4343750000000e+002	        2.010222	       -169.4506
2.4359375000000e+002	        1.492519	       -135.5624
2.4375000000000e+002	       0.6971021	       -79.29866
2.4390625000000e+002	       0.5375655	        60.47146
2.4406250000000e+002	        1.243483	        132.6275
2.4421875000000e+002	        1.832858	        169.2953
2.4437500000000e+002	         1.85834	       -161.2472
2.4453125000000e+002	        1.387599	       -122.4531
2.4468750000000e+002	       0.4964603	       -67.86006
2.4484375000000e+002	       0.5367203	         116.404
2.4500000000000e+002	        1.632918	        142.2182
2.4515625000000e+002	        2.078393	        174.1438
2.4531250000000e+002	        1.878814	       -153.8911
2.4546875000000e+002	         1.11812	       -116.0475
2.4562500000000e+002	      0.08390544	       -87.89845
2.4578125000000e+002	        1.050418	        113.1283
2.4593750000000e+002	        1.697897	        146.3764
2.4609375000000e+002	        2.084428	       -174.9518
2.4625000000000e+002	        1.818506	       -142.2821
2.4640625000000e+002	       0.9397822	       -111.1134
2.4656250000000e+002	       0.2313874	        91.28004
2.4671875000000e+002	         1.26146	        117.2545
2.4687500000000e+002	        1.773174	        156.6663
2.4703125000000e+002	         2.02042	       -168.8407
2.4718750000000e+002	        1.534369	       -139.4461
2.4734375000000e+002	       0.7028266	       -104.6266
2.4750000000000e+002	       0.4679018	         83.4536
2.4765625000000e+002	        1.277119	        121.6402
2.4781250000000e+002	        1.743969	        154.5784
2.4796875000000e+002	        1.858325	       -168.5704
2.4812500000000e+002	        1.330761	       -140.7998
2.4828125000000e+002	       0.4421465	       -100.7273
2.4843750000000e+002	       0.4102443	        99.41979
2.4859375000000e+002	         1.20473	        134.6288
2.4875000000000e+002	        1.527806	        165.5852
2.4890625000000e+002	        1.501622	        -172.681
2.4906250000000e+002	       0.7370973	       -141.2379
2.4921875000000e+002	       0.3640948	       -109.2442
2.4937500000000e+002	       0.4603213	        109.6722
2.4953125000000e+002	       0.8621463	        136.9611
2.4968750000000e+002	        1.130731	        162.8837
2.4984375000000e+002	        1.000738	        179.1385
2.5000000000000e+002	       0.8004271	       -165.6568
2.5015625000000e+002	        0.727818	       -177.4097
2.5031250000000e+002	       0.8430502	        159.8303
2.5046875000000e+002	        1.047824	        167.8452
2.5062500000000e+002	       0.9871486	       -179.6473
2.5078125000000e+002	       0.8345807	       -173.6242
2.5093750000000e+002	       0.8501894	        -170.857
2.5109375000000e+002	        1.193992	       -179.6216
2.5125000000000e+002	       0.8868594	         172.116
2.5140625000000e+002	        0.688917	       -173.6844
2.5156250000000e+002	        0.678288	       -177.3549
2.5171875000000e+002	       0.6792459	        157.7261
2.5187500000000e+002	       0.9623415	        144.5065
2.5203125000000e+002	        1.264268	         156.967
2.5218750000000e+002	        1.183681	        175.7072
2.5234375000000e+002	       0.9416711	       -175.5725
2.5250000000000e+002	       0.5408475	        174.7797
2.5265625000000e+002	        0.721585	        129.7016
2.5281250000000e+002	        1.191769	        137.6682
2.5296875000000e+002	        1.307754	         158.804
2.5312500000000e+002	        1.188774	        175.4817
2.5328125000000e+002	       0.5792605	       -168.0075
2.5343750000000e+002	       0.4346551	        166.3225
2.5359375000000e+002	       0.8720878	        124.6088
2.5375000000000e+002	        1.265112	        138.6761
2.5390625000000e+002	        1.359936	        156.6687
2.5406250000000e+002	       0.9608921	       -178.4903
2.5421875000000e+002	       0.5573577	       -159.5547
2.5437500000000e+002	       0.5641621	        139.1424
2.5453125000000e+002	       0.8341945	        125.6335
2.5468750000000e+002	        1.242593	        145.0358
2.5484375000000e+002	        1.020842	        166.4303
2.5500000000000e+002	         0.67362	         -165.18
2.5515625000000e+002	       0.3652788	        170.6877
2.5531250000000e+002	       0.6086196	        148.8452
2.5546875000000e+002	        1.117969	        145.9577
2.5562500000000e+002	        1.370392	         163.183
2.5578125000000e+002	        1.043926	       -179.4523
2.5593750000000e+002	       0.5577907	        174.8007
