Units: EU
Ref Chan:Resp Chan	0-Z:0-Z
1.1250000000000e+001	    7.70446e-005
1.1406250000000e+001	  -8.495623e-005
1.1562500000000e+001	  -4.705713e-005
1.1718750000000e+001	   -9.86366e-005
1.1875000000000e+001	  -2.220739e-006
1.2031250000000e+001	   7.617776e-005
1.2187500000000e+001	   6.091964e-005
1.2343750000000e+001	  -5.074934e-005
1.2500000000000e+001	    0.0001187144
1.2656250000000e+001	   6.196541e-005
1.2812500000000e+001	   4.559772e-005
1.2968750000000e+001	   -8.36234e-005
1.3125000000000e+001	    4.21294e-005
1.3281250000000e+001	   5.666382e-005
1.3437500000000e+001	  -6.521461e-005
1.3593750000000e+001	   3.672416e-005
1.3750000000000e+001	   8.831817e-005
1.3906250000000e+001	  -8.327346e-005
1.4062500000000e+001	   5.833847e-005
1.4218750000000e+001	  -8.938656e-005
1.4375000000000e+001	  -4.973668e-005
1.4531250000000e+001	   3.428988e-006
1.4687500000000e+001	  -9.042149e-006
1.4843750000000e+001	   -0.0001293923
1.5000000000000e+001	  -4.527076e-005
1.5156250000000e+001	   1.535966e-006
1.5312500000000e+001	  -5.465349e-005
1.5468750000000e+001	    0.0001636804
1.5625000000000e+001	    3.67517e-006
1.5781250000000e+001	  -5.901865e-005
1.5937500000000e+001	    -0.000100829
1.6093750000000e+001	  -6.845613e-006
1.6250000000000e+001	   -0.0001462106
1.6406250000000e+001	   2.727522e-005
1.6562500000000e+001	   1.689257e-005
1.6718750000000e+001	  -6.867115e-005
1.6875000000000e+001	  -3.863424e-005
1.7031250000000e+001	   2.457481e-005
1.7187500000000e+001	   3.502448e-005
1.7343750000000e+001	   1.480584e-005
1.7500000000000e+001	   1.025652e-005
1.7656250000000e+001	   8.289829e-005
1.7812500000000e+001	   2.417274e-005
1.7968750000000e+001	  -4.889526e-006
1.8125000000000e+001	   8.452229e-005
1.8281250000000e+001	   -7.74022e-005
1.8437500000000e+001	  -1.981649e-005
1.8593750000000e+001	  -4.935507e-005
1.8750000000000e+001	   -0.0001661479
1.8906250000000e+001	  -4.091687e-005
1.9062500000000e+001	   1.210499e-005
1.9218750000000e+001	    1.82734e-005
1.9375000000000e+001	   1.254368e-005
1.9531250000000e+001	   4.316554e-005
1.9687500000000e+001	   -0.0001072762
1.9843750000000e+001	   -0.0001129352
2.0000000000000e+001	   -0.0001237792
2.0156250000000e+001	  -6.518605e-006
2.0312500000000e+001	   3.929664e-006
2.0468750000000e+001	  -7.350418e-005
2.0625000000000e+001	  -8.114457e-005
2.0781250000000e+001	   2.437011e-006
2.0937500000000e+001	   3.711403e-005
2.1093750000000e+001	  -3.428399e-005
2.1250000000000e+001	   -8.52066e-005
2.1406250000000e+001	     5.9168e-005
2.1562500000000e+001	   4.957853e-005
2.1718750000000e+001	  -3.859604e-005
2.1875000000000e+001	    1.87804e-005
2.2031250000000e+001	    2.02585e-006
2.2187500000000e+001	  -4.090616e-005
2.2343750000000e+001	  -4.332593e-005
2.2500000000000e+001	  -3.573341e-005
2.2656250000000e+001	    4.27362e-005
2.2812500000000e+001	  -5.745197e-005
2.2968750000000e+001	   4.420614e-006
2.3125000000000e+001	  -5.523534e-005
2.3281250000000e+001	  -7.141686e-005
2.3437500000000e+001	   1.508119e-005
2.3593750000000e+001	  -8.715786e-006
2.3750000000000e+001	  -8.411098e-005
2.3906250000000e+001	   2.522831e-006
2.4062500000000e+001	   3.619338e-005
2.4218750000000e+001	  -5.257622e-005
2.4375000000000e+001	  -2.021786e-005
2.4531250000000e+001	   9.385012e-005
2.4687500000000e+001	  -3.158327e-005
2.4843750000000e+001	  -4.842136e-005
2.5000000000000e+001	  -6.987127e-005
2.5156250000000e+001	  -5.478647e-007
2.5312500000000e+001	   1.536747e-005
2.5468750000000e+001	   2.452311e-005
2.5625000000000e+001	   7.271603e-005
2.5781250000000e+001	   2.033763e-005
2.5937500000000e+001	  -9.629862e-005
2.6093750000000e+001	  -2.747468e-005
2.6250000000000e+001	   8.005206e-006
2.6406250000000e+001	  -4.683507e-005
2.6562500000000e+001	  -8.796142e-005
2.6718750000000e+001	  -6.850223e-007
2.6875000000000e+001	  -2.412352e-005
2.7031250000000e+001	  -5.916741e-005
2.7187500000000e+001	  -4.187849e-005
2.7343750000000e+001	  -4.577638e-005
2.7500000000000e+001	  -1.314358e-006
2.7656250000000e+001	   6.308027e-005
2.7812500000000e+001	  -1.914459e-005
2.7968750000000e+001	  -4.402654e-005
2.8125000000000e+001	  -1.894545e-005
2.8281250000000e+001	  -6.470065e-005
2.8437500000000e+001	  -2.924922e-005
2.8593750000000e+001	  -2.458939e-005
2.8750000000000e+001	  -3.959827e-005
2.8906250000000e+001	  -5.682791e-005
2.9062500000000e+001	  -7.004318e-006
2.9218750000000e+001	   9.006053e-006
2.9375000000000e+001	   7.068027e-005
2.9531250000000e+001	   4.124096e-005
2.9687500000000e+001	   6.256001e-005
2.9843750000000e+001	  -4.332468e-006
3.0000000000000e+001	  -9.835261e-005
3.0156250000000e+001	  -3.624978e-005
3.0312500000000e+001	   1.707564e-005
3.0468750000000e+001	    9.56174e-005
3.0625000000000e+001	   5.220473e-005
3.0781250000000e+001	   1.744343e-005
3.0937500000000e+001	   -4.36525e-005
3.1093750000000e+001	   1.689955e-005
3.1250000000000e+001	   2.660744e-005
3.1406250000000e+001	  -4.695366e-005
3.1562500000000e+001	   5.550935e-005
3.1718750000000e+001	   5.445644e-005
3.1875000000000e+001	   3.425567e-006
3.2031250000000e+001	   3.177719e-005
3.2187500000000e+001	    0.0001107018
3.2343750000000e+001	   5.282909e-005
3.2500000000000e+001	   2.185733e-005
3.2656250000000e+001	   6.068767e-005
3.2812500000000e+001	  -5.377701e-005
3.2968750000000e+001	   5.391888e-005
3.3125000000000e+001	   3.723466e-005
3.3281250000000e+001	   9.040212e-005
3.3437500000000e+001	   6.564055e-006
3.3593750000000e+001	  -2.439394e-005
3.3750000000000e+001	   5.254667e-005
3.3906250000000e+001	   1.931809e-005
3.4062500000000e+001	   7.802896e-005
3.4218750000000e+001	    9.19682e-005
3.4375000000000e+001	   7.666934e-006
3.4531250000000e+001	  -2.775788e-005
3.4687500000000e+001	   6.449378e-005
3.4843750000000e+001	   9.394158e-005
3.5000000000000e+001	   6.419019e-005
3.5156250000000e+001	   1.594277e-005
3.5312500000000e+001	  -4.151243e-005
3.5468750000000e+001	   5.375799e-005
3.5625000000000e+001	   7.366621e-005
3.5781250000000e+001	   1.848855e-005
3.5937500000000e+001	  -3.756603e-005
3.6093750000000e+001	   7.119305e-006
3.6250000000000e+001	  -3.349123e-005
3.6406250000000e+001	  -8.684813e-006
3.6562500000000e+001	   3.076194e-005
3.6718750000000e+001	   4.114232e-005
3.6875000000000e+001	   2.159673e-006
3.7031250000000e+001	  -1.113823e-005
3.7187500000000e+001	  -4.695462e-005
3.7343750000000e+001	  -1.230809e-005
3.7500000000000e+001	  -3.181313e-005
3.7656250000000e+001	    -1.9565e-006
3.7812500000000e+001	   1.486118e-005
3.7968750000000e+001	   4.673102e-006
3.8125000000000e+001	  -5.141635e-005
3.8281250000000e+001	  -3.371738e-005
3.8437500000000e+001	  -2.732801e-005
3.8593750000000e+001	    6.16461e-005
3.8750000000000e+001	   3.597088e-008
3.8906250000000e+001	  -6.890847e-005
3.9062500000000e+001	  -5.827276e-005
3.9218750000000e+001	  -9.268876e-006
3.9375000000000e+001	   -8.04959e-006
3.9531250000000e+001	  -3.586272e-005
3.9687500000000e+001	  -5.499258e-005
3.9843750000000e+001	    -6.8554e-005
4.0000000000000e+001	  -3.019096e-005
4.0156250000000e+001	  -2.513985e-005
4.0312500000000e+001	  -2.527327e-005
4.0468750000000e+001	   -9.88305e-005
4.0625000000000e+001	  -3.610519e-006
4.0781250000000e+001	  -3.162014e-005
4.0937500000000e+001	  -3.708031e-005
4.1093750000000e+001	  -5.186024e-005
4.1250000000000e+001	   1.932092e-005
4.1406250000000e+001	   -9.32688e-005
4.1562500000000e+001	   -1.93879e-005
4.1718750000000e+001	   2.404597e-005
4.1875000000000e+001	  -1.212328e-005
4.2031250000000e+001	   2.561775e-005
4.2187500000000e+001	   3.508473e-005
4.2343750000000e+001	  -2.596187e-005
4.2500000000000e+001	  -3.309985e-005
4.2656250000000e+001	  -1.627466e-005
4.2812500000000e+001	  -5.784232e-006
4.2968750000000e+001	   1.013166e-006
4.3125000000000e+001	  -8.127154e-005
4.3281250000000e+001	  -1.569771e-005
4.3437500000000e+001	   4.152866e-005
4.3593750000000e+001	   2.943804e-005
4.3750000000000e+001	  -7.763821e-005
4.3906250000000e+001	  -8.845155e-006
4.4062500000000e+001	   6.034061e-005
4.4218750000000e+001	   3.469993e-005
4.4375000000000e+001	   5.464546e-005
4.4531250000000e+001	   3.910543e-005
4.4687500000000e+001	   5.647447e-005
4.4843750000000e+001	   9.653419e-005
4.5000000000000e+001	   6.748017e-005
4.5156250000000e+001	   9.996641e-005
4.5312500000000e+001	    0.0001099694
4.5468750000000e+001	   7.358351e-005
4.5625000000000e+001	   3.252245e-005
4.5781250000000e+001	   7.018195e-005
4.5937500000000e+001	   8.796246e-005
4.6093750000000e+001	   5.003948e-005
4.6250000000000e+001	   6.357162e-005
4.6406250000000e+001	    0.0001148096
4.6562500000000e+001	   7.356836e-005
4.6718750000000e+001	   6.079807e-005
4.6875000000000e+001	   5.979168e-005
4.7031250000000e+001	   6.102504e-005
4.7187500000000e+001	   7.222264e-006
4.7343750000000e+001	   2.061327e-005
4.7500000000000e+001	   1.952985e-005
4.7656250000000e+001	  -2.998544e-005
4.7812500000000e+001	   9.346541e-006
4.7968750000000e+001	  -4.569816e-005
4.8125000000000e+001	  -5.844133e-005
4.8281250000000e+001	   -0.0001091535
4.8437500000000e+001	  -9.142832e-005
4.8593750000000e+001	   -0.0001087104
4.8750000000000e+001	   -0.0001847454
4.8906250000000e+001	   -0.0002542568
4.9062500000000e+001	   -0.0003611669
4.9218750000000e+001	    -0.000382815
4.9375000000000e+001	   -0.0005547544
4.9531250000000e+001	   -0.0007890694
4.9687500000000e+001	    -0.001431254
4.9843750000000e+001	    -0.004146758
5.0000000000000e+001	     0.004183092
5.0156250000000e+001	     0.001550037
5.0312500000000e+001	    0.0009253399
5.0468750000000e+001	    0.0006627556
5.0625000000000e+001	    0.0005314346
5.0781250000000e+001	    0.0004208137
5.0937500000000e+001	    0.0002874534
5.1093750000000e+001	    0.0002282454
5.1250000000000e+001	    0.0001975909
5.1406250000000e+001	    0.0002108174
5.1562500000000e+001	    0.0001409132
5.1718750000000e+001	     0.000138185
5.1875000000000e+001	   4.763334e-005
5.2031250000000e+001	   7.565936e-005
5.2187500000000e+001	   4.467132e-005
5.2343750000000e+001	   4.159496e-005
5.2500000000000e+001	    9.39745e-006
5.2656250000000e+001	   4.604835e-005
5.2812500000000e+001	   3.504856e-005
5.2968750000000e+001	   -7.40538e-005
5.3125000000000e+001	  -1.722239e-005
5.3281250000000e+001	   -8.76057e-005
5.3437500000000e+001	   -0.0001049659
5.3593750000000e+001	  -4.869582e-005
5.3750000000000e+001	  -4.958551e-005
5.3906250000000e+001	  -5.712065e-005
5.4062500000000e+001	  -4.524843e-005
5.4218750000000e+001	   -0.0001139577
5.4375000000000e+001	  -9.591151e-005
5.4531250000000e+001	  -5.928778e-005
5.4687500000000e+001	  -9.193607e-005
5.4843750000000e+001	  -6.006876e-005
5.5000000000000e+001	  -1.967353e-005
5.5156250000000e+001	   -0.0001152629
5.5312500000000e+001	   -0.0001410431
5.5468750000000e+001	   -0.0001145977
5.5625000000000e+001	  -8.870036e-005
5.5781250000000e+001	  -7.035614e-005
5.5937500000000e+001	  -6.798439e-005
5.6093750000000e+001	  -8.813519e-005
5.6250000000000e+001	   -1.65301e-005
5.6406250000000e+001	  -5.036996e-005
5.6562500000000e+001	  -6.097966e-005
5.6718750000000e+001	  -1.519651e-005
5.6875000000000e+001	  -3.776148e-005
5.7031250000000e+001	  -8.303567e-005
5.7187500000000e+001	   1.211971e-005
5.7343750000000e+001	  -2.855442e-005
5.7500000000000e+001	  -1.209846e-005
5.7656250000000e+001	  -3.676803e-005
5.7812500000000e+001	  -1.940816e-005
5.7968750000000e+001	   1.107499e-005
5.8125000000000e+001	   2.167969e-005
5.8281250000000e+001	  -2.085703e-005
5.8437500000000e+001	     1.6837e-005
5.8593750000000e+001	   3.541651e-005
5.8750000000000e+001	  -7.204259e-006
5.8906250000000e+001	    4.08208e-006
5.9062500000000e+001	   4.684973e-005
5.9218750000000e+001	  -1.786717e-005
5.9375000000000e+001	    5.43017e-005
5.9531250000000e+001	   1.472435e-005
5.9687500000000e+001	   9.209471e-006
5.9843750000000e+001	   3.832666e-005
6.0000000000000e+001	   8.216992e-006
6.0156250000000e+001	   2.373012e-005
6.0312500000000e+001	   4.246236e-005
6.0468750000000e+001	   7.101849e-005
6.0625000000000e+001	   6.940908e-005
6.0781250000000e+001	    0.0001024174
6.0937500000000e+001	   3.726445e-005
6.1093750000000e+001	   5.974547e-006
6.1250000000000e+001	   3.141722e-005
6.1406250000000e+001	   3.387688e-005
6.1562500000000e+001	   1.416728e-005
6.1718750000000e+001	  -2.012439e-005
6.1875000000000e+001	   1.675549e-006
6.2031250000000e+001	   3.115314e-005
6.2187500000000e+001	  -1.372775e-006
6.2343750000000e+001	   8.696944e-006
6.2500000000000e+001	  -1.109392e-006
6.2656250000000e+001	   2.176266e-005
6.2812500000000e+001	    8.71892e-006
6.2968750000000e+001	  -1.168531e-005
6.3125000000000e+001	  -1.065922e-005
6.3281250000000e+001	    8.72024e-006
6.3437500000000e+001	  -2.546134e-005
6.3593750000000e+001	  -3.405006e-005
6.3750000000000e+001	   3.784196e-006
6.3906250000000e+001	  -3.196095e-005
6.4062500000000e+001	   2.232566e-005
6.4218750000000e+001	   7.390471e-006
6.4375000000000e+001	  -3.223156e-005
6.4531250000000e+001	  -1.807373e-005
6.4687500000000e+001	   5.189758e-005
6.4843750000000e+001	  -1.445878e-005
6.5000000000000e+001	  -6.412447e-005
6.5156250000000e+001	  -5.914025e-005
6.5312500000000e+001	  -2.224009e-005
6.5468750000000e+001	  -3.091554e-005
6.5625000000000e+001	  -4.220889e-005
6.5781250000000e+001	   9.032241e-006
6.5937500000000e+001	  -1.366636e-005
6.6093750000000e+001	  -3.877411e-006
6.6250000000000e+001	  -1.898442e-005
6.6406250000000e+001	  -3.991304e-005
6.6562500000000e+001	  -6.026512e-005
6.6718750000000e+001	  -6.031886e-005
6.6875000000000e+001	  -6.407967e-006
6.7031250000000e+001	  -1.572251e-005
6.7187500000000e+001	  -3.981307e-005
6.7343750000000e+001	  -1.367494e-005
6.7500000000000e+001	  -4.288604e-006
6.7656250000000e+001	   -2.20046e-005
6.7812500000000e+001	  -1.691614e-006
6.7968750000000e+001	  -1.110736e-005
6.8125000000000e+001	   1.615854e-005
6.8281250000000e+001	   6.993648e-006
6.8437500000000e+001	   2.094975e-006
6.8593750000000e+001	   1.212696e-005
6.8750000000000e+001	  -3.873996e-005
6.8906250000000e+001	   5.306435e-005
6.9062500000000e+001	  -1.408398e-005
6.9218750000000e+001	   3.462908e-005
6.9375000000000e+001	   4.678404e-005
6.9531250000000e+001	   3.959974e-007
6.9687500000000e+001	   9.447886e-006
6.9843750000000e+001	   1.418845e-005
7.0000000000000e+001	   1.986864e-005
7.0156250000000e+001	   3.429653e-005
7.0312500000000e+001	  -3.878582e-006
7.0468750000000e+001	  -3.956867e-005
7.0625000000000e+001	    3.44779e-005
7.0781250000000e+001	   3.049756e-005
7.0937500000000e+001	   3.939258e-005
7.1093750000000e+001	   4.917134e-006
7.1250000000000e+001	   3.243348e-005
7.1406250000000e+001	    2.10652e-005
7.1562500000000e+001	   5.248477e-006
7.1718750000000e+001	   5.529898e-006
7.1875000000000e+001	   3.644552e-005
7.2031250000000e+001	    2.72609e-005
7.2187500000000e+001	   1.382978e-007
7.2343750000000e+001	   5.741096e-006
7.2500000000000e+001	  -4.483509e-005
7.2656250000000e+001	   2.798266e-005
7.2812500000000e+001	   5.383344e-005
7.2968750000000e+001	  -1.146262e-006
7.3125000000000e+001	   3.317299e-005
7.3281250000000e+001	   8.336108e-006
7.3437500000000e+001	  -7.444572e-006
7.3593750000000e+001	   3.230253e-005
7.3750000000000e+001	  -9.601518e-006
7.3906250000000e+001	  -7.943455e-006
7.4062500000000e+001	   9.377744e-006
7.4218750000000e+001	  -1.736391e-005
7.4375000000000e+001	  -3.445361e-005
7.4531250000000e+001	  -1.361137e-005
7.4687500000000e+001	  -3.266894e-006
7.4843750000000e+001	   -4.70741e-005
7.5000000000000e+001	  -5.082219e-005
7.5156250000000e+001	  -5.819411e-005
7.5312500000000e+001	  -5.714316e-005
7.5468750000000e+001	  -4.154719e-005
7.5625000000000e+001	  -3.005402e-005
7.5781250000000e+001	  -1.551826e-005
7.5937500000000e+001	  -1.724228e-005
7.6093750000000e+001	  -2.728764e-005
7.6250000000000e+001	  -3.190386e-005
7.6406250000000e+001	  -7.328214e-006
7.6562500000000e+001	  -3.839743e-005
7.6718750000000e+001	   1.878741e-006
7.6875000000000e+001	  -2.933729e-005
7.7031250000000e+001	  -2.111484e-005
7.7187500000000e+001	   1.588823e-005
7.7343750000000e+001	  -2.995962e-005
7.7500000000000e+001	  -6.417214e-006
7.7656250000000e+001	  -1.381936e-005
7.7812500000000e+001	   6.950897e-007
7.7968750000000e+001	   9.021564e-006
7.8125000000000e+001	    2.18283e-005
7.8281250000000e+001	    3.62749e-005
7.8437500000000e+001	  -1.070171e-006
7.8593750000000e+001	  -2.172824e-006
7.8750000000000e+001	  -4.618184e-006
7.8906250000000e+001	  -4.098616e-006
7.9062500000000e+001	   4.663483e-005
7.9218750000000e+001	    3.19603e-005
7.9375000000000e+001	   1.219958e-005
7.9531250000000e+001	   -2.82005e-005
7.9687500000000e+001	  -3.517728e-005
7.9843750000000e+001	  -9.497187e-006
8.0000000000000e+001	  -7.957243e-006
8.0156250000000e+001	   3.057531e-005
8.0312500000000e+001	   2.222513e-005
8.0468750000000e+001	   4.385327e-005
8.0625000000000e+001	   3.511268e-005
8.0781250000000e+001	   2.520252e-005
8.0937500000000e+001	   1.931934e-005
8.1093750000000e+001	  -5.462222e-006
8.1250000000000e+001	   4.647791e-005
8.1406250000000e+001	   1.433866e-005
8.1562500000000e+001	   1.036124e-005
8.1718750000000e+001	   9.203332e-006
8.1875000000000e+001	   1.394385e-005
8.2031250000000e+001	   1.960147e-005
8.2187500000000e+001	   2.990221e-005
8.2343750000000e+001	   1.394888e-005
8.2500000000000e+001	  -6.224992e-006
8.2656250000000e+001	   2.480007e-005
8.2812500000000e+001	    2.22156e-005
8.2968750000000e+001	   3.316288e-009
8.3125000000000e+001	  -1.858648e-007
8.3281250000000e+001	   5.675849e-006
8.3437500000000e+001	  -4.530086e-005
8.3593750000000e+001	  -1.072131e-005
8.3750000000000e+001	  -4.953384e-006
8.3906250000000e+001	  -8.191651e-006
8.4062500000000e+001	   9.078511e-006
8.4218750000000e+001	  -2.927822e-005
8.4375000000000e+001	  -4.885326e-005
8.4531250000000e+001	  -6.127693e-007
8.4687500000000e+001	  -1.462092e-006
8.4843750000000e+001	   1.901911e-006
8.5000000000000e+001	  -1.007092e-005
8.5156250000000e+001	  -4.238676e-005
8.5312500000000e+001	   8.267927e-006
8.5468750000000e+001	   1.501747e-005
8.5625000000000e+001	    4.18019e-006
8.5781250000000e+001	  -2.348929e-006
8.5937500000000e+001	  -3.929991e-005
8.6093750000000e+001	  -2.923914e-005
8.6250000000000e+001	  -2.333069e-005
8.6406250000000e+001	    -4.4379e-005
8.6562500000000e+001	  -3.555917e-005
8.6718750000000e+001	   1.903423e-005
8.6875000000000e+001	   1.183515e-005
8.7031250000000e+001	  -1.206068e-006
8.7187500000000e+001	  -2.752633e-005
8.7343750000000e+001	  -1.039453e-005
8.7500000000000e+001	  -2.574558e-005
8.7656250000000e+001	  -6.745703e-006
8.7812500000000e+001	  -1.084945e-005
8.7968750000000e+001	  -2.376666e-005
8.8125000000000e+001	  -5.207135e-006
8.8281250000000e+001	   2.737577e-006
8.8437500000000e+001	  -1.232133e-005
8.8593750000000e+001	  -3.221578e-005
8.8750000000000e+001	  -8.458349e-006
8.8906250000000e+001	  -1.707929e-005
8.9062500000000e+001	   4.068148e-006
8.9218750000000e+001	   4.099497e-005
8.9375000000000e+001	   6.941217e-006
8.9531250000000e+001	  -1.176959e-005
8.9687500000000e+001	   1.244994e-005
8.9843750000000e+001	    2.76358e-006
9.0000000000000e+001	   4.788114e-005
9.0156250000000e+001	   2.420087e-005
9.0312500000000e+001	  -1.206598e-005
9.0468750000000e+001	  -7.516343e-006
9.0625000000000e+001	   1.191588e-006
9.0781250000000e+001	  -8.575248e-006
9.0937500000000e+001	   2.162109e-006
9.1093750000000e+001	  -2.632049e-005
9.1250000000000e+001	   1.648765e-005
9.1406250000000e+001	  -8.960369e-006
9.1562500000000e+001	   1.040342e-005
9.1718750000000e+001	  -8.799499e-006
9.1875000000000e+001	  -4.813993e-006
9.2031250000000e+001	   9.991177e-006
9.2187500000000e+001	   1.634062e-005
9.2343750000000e+001	   6.188251e-006
9.2500000000000e+001	  -3.161821e-005
9.2656250000000e+001	  -2.769223e-005
9.2812500000000e+001	   1.465959e-005
9.2968750000000e+001	  -1.219273e-005
9.3125000000000e+001	  -1.757696e-005
9.3281250000000e+001	  -1.867506e-005
9.3437500000000e+001	  -1.348464e-005
9.3593750000000e+001	   -1.71033e-005
9.3750000000000e+001	  -4.892418e-005
9.3906250000000e+001	  -1.878724e-005
9.4062500000000e+001	   1.297519e-006
9.4218750000000e+001	   -1.77551e-005
9.4375000000000e+001	  -7.049889e-006
9.4531250000000e+001	  -2.508641e-005
9.4687500000000e+001	  -4.021304e-005
9.4843750000000e+001	  -1.981235e-005
9.5000000000000e+001	   -1.05892e-005
9.5156250000000e+001	  -9.063634e-007
9.5312500000000e+001	   1.124795e-005
9.5468750000000e+001	  -3.632825e-005
9.5625000000000e+001	  -1.699975e-005
9.5781250000000e+001	  -2.579156e-005
9.5937500000000e+001	   1.218945e-005
9.6093750000000e+001	  -3.666211e-006
9.6250000000000e+001	   1.962495e-006
9.6406250000000e+001	   1.887177e-005
9.6562500000000e+001	   1.798203e-005
9.6718750000000e+001	  -1.270922e-005
9.6875000000000e+001	   3.959925e-005
9.7031250000000e+001	   2.844327e-005
9.7187500000000e+001	  -3.972189e-006
9.7343750000000e+001	   8.134743e-006
9.7500000000000e+001	   5.321612e-005
9.7656250000000e+001	   4.403689e-005
9.7812500000000e+001	   2.920709e-005
9.7968750000000e+001	    3.42755e-005
9.8125000000000e+001	   4.886815e-005
9.8281250000000e+001	   4.255899e-005
9.8437500000000e+001	   7.956165e-005
9.8593750000000e+001	   5.603624e-005
9.8750000000000e+001	   8.912706e-005
9.8906250000000e+001	   8.955699e-005
9.9062500000000e+001	   8.826724e-005
9.9218750000000e+001	    0.0001210462
9.9375000000000e+001	    7.54029e-005
9.9531250000000e+001	    0.0001668081
9.9687500000000e+001	     0.000286023
9.9843750000000e+001	      0.00141412
1.0000000000000e+002	   -0.0001429532
1.0015625000000e+002	  -4.505174e-005
1.0031250000000e+002	  -1.296201e-005
1.0046875000000e+002	  -1.005474e-005
1.0062500000000e+002	   2.162739e-006
1.0078125000000e+002	   5.641718e-006
1.0093750000000e+002	   3.050603e-005
1.0109375000000e+002	   4.332498e-005
1.0125000000000e+002	   6.541908e-006
1.0140625000000e+002	   1.733048e-005
1.0156250000000e+002	  -2.027201e-006
1.0171875000000e+002	  -3.092616e-006
1.0187500000000e+002	   1.061663e-005
1.0203125000000e+002	   2.734816e-006
1.0218750000000e+002	   3.509299e-005
1.0234375000000e+002	   7.731582e-006
1.0250000000000e+002	   4.149842e-006
1.0265625000000e+002	   1.125787e-006
1.0281250000000e+002	    3.67776e-005
1.0296875000000e+002	   1.597177e-005
1.0312500000000e+002	   2.765573e-005
1.0328125000000e+002	    2.51424e-005
1.0343750000000e+002	   4.238373e-006
1.0359375000000e+002	   2.289763e-005
1.0375000000000e+002	  -7.974558e-006
1.0390625000000e+002	   -5.51759e-006
1.0406250000000e+002	  -6.930794e-006
1.0421875000000e+002	   3.211459e-005
1.0437500000000e+002	   1.724127e-005
1.0453125000000e+002	  -1.058423e-005
1.0468750000000e+002	  -2.551433e-005
1.0484375000000e+002	   1.241026e-005
1.0500000000000e+002	   3.059438e-006
1.0515625000000e+002	  -1.562469e-005
1.0531250000000e+002	  -4.241809e-005
1.0546875000000e+002	  -2.808501e-005
1.0562500000000e+002	  -6.577206e-006
1.0578125000000e+002	    -2.5848e-005
1.0593750000000e+002	  -4.692615e-005
1.0609375000000e+002	  -1.109732e-005
1.0625000000000e+002	   2.485925e-005
1.0640625000000e+002	   3.516721e-005
