Data written for 2 signals in a group signal
Ref Chan:Resp Chan	 0-Z:0-Z	 0-Z:0-Z
Channel Names	I2	I2
Channel Comments		
Channel Labels	Accelerometer	Accelerometer

   	 C1, 2	 C1, 2
Frequency	 Mag	Mag
   	Ratio	Ratio

Units:
Hz		
2.6625000000000e+001	               0	               0
2.6687500000000e+001	               0	               0
2.6750000000000e+001	               0	               0
2.6812500000000e+001	               0	               0
2.6875000000000e+001	               0	               0
2.6937500000000e+001	               0	               0
2.7000000000000e+001	               0	               0
2.7062500000000e+001	               0	               0
2.7125000000000e+001	               0	               0
2.7187500000000e+001	               0	               0
2.7250000000000e+001	               0	               0
2.7312500000000e+001	               0	               0
2.7375000000000e+001	               0	               0
2.7437500000000e+001	               0	               0
2.7500000000000e+001	               0	               0
2.7562500000000e+001	               0	               0
2.7625000000000e+001	               0	               0
2.7687500000000e+001	               0	               0
2.7750000000000e+001	               0	               0
2.7812500000000e+001	               0	               0
2.7875000000000e+001	               0	               0
2.7937500000000e+001	               0	               0
2.8000000000000e+001	               0	               0
2.8062500000000e+001	               0	               0
2.8125000000000e+001	               0	               0
2.8187500000000e+001	               0	               0
2.8250000000000e+001	               0	               0
2.8312500000000e+001	               0	               0
2.8375000000000e+001	               0	               0
2.8437500000000e+001	               0	               0
2.8500000000000e+001	               0	               0
2.8562500000000e+001	               0	               0
2.8625000000000e+001	               0	               0
2.8687500000000e+001	               0	               0
2.8750000000000e+001	               0	               0
2.8812500000000e+001	               0	               0
2.8875000000000e+001	               0	               0
2.8937500000000e+001	               0	               0
2.9000000000000e+001	               0	               0
2.9062500000000e+001	               0	               0
2.9125000000000e+001	               0	               0
2.9187500000000e+001	               0	               0
2.9250000000000e+001	               0	               0
2.9312500000000e+001	               0	               0
2.9375000000000e+001	               0	               0
2.9437500000000e+001	               0	               0
2.9500000000000e+001	               0	               0
2.9562500000000e+001	               0	               0
2.9625000000000e+001	               0	               0
2.9687500000000e+001	               0	               0
2.9750000000000e+001	               0	               0
2.9812500000000e+001	               0	               0
2.9875000000000e+001	               0	               0
2.9937500000000e+001	               0	               0
3.0000000000000e+001	               0	               0
3.0062500000000e+001	               0	               0
3.0125000000000e+001	               0	               0
3.0187500000000e+001	               0	               0
3.0250000000000e+001	               0	               0
3.0312500000000e+001	               0	               0
3.0375000000000e+001	               0	               0
3.0437500000000e+001	               0	               0
3.0500000000000e+001	               0	               0
3.0562500000000e+001	               0	               0
3.0625000000000e+001	               0	               0
3.0687500000000e+001	               0	               0
3.0750000000000e+001	               0	               0
3.0812500000000e+001	               0	               0
3.0875000000000e+001	               0	               0
3.0937500000000e+001	               0	               0
3.1000000000000e+001	               0	               0
3.1062500000000e+001	               0	               0
3.1125000000000e+001	               0	               0
3.1187500000000e+001	               0	               0
3.1250000000000e+001	               0	               0
3.1312500000000e+001	               0	               0
3.1375000000000e+001	               0	               0
3.1437500000000e+001	               0	               0
3.1500000000000e+001	               0	               0
3.1562500000000e+001	               0	               0
3.1625000000000e+001	               0	               0
3.1687500000000e+001	               0	               0
3.1750000000000e+001	               0	               0
3.1812500000000e+001	               0	               0
3.1875000000000e+001	               0	               0
3.1937500000000e+001	               0	               0
3.2000000000000e+001	               0	               0
3.2062500000000e+001	               0	               0
3.2125000000000e+001	               0	               0
3.2187500000000e+001	               0	               0
3.2250000000000e+001	               0	               0
3.2312500000000e+001	               0	               0
3.2375000000000e+001	               0	               0
3.2437500000000e+001	               0	               0
3.2500000000000e+001	               0	               0
3.2562500000000e+001	               0	               0
3.2625000000000e+001	               0	               0
3.2687500000000e+001	               0	               0
3.2750000000000e+001	               0	               0
3.2812500000000e+001	               0	               0
3.2875000000000e+001	               0	               0
3.2937500000000e+001	               0	               0
3.3000000000000e+001	               0	               0
3.3062500000000e+001	               0	               0
3.3125000000000e+001	               0	               0
3.3187500000000e+001	               0	               0
3.3250000000000e+001	               0	               0
3.3312500000000e+001	               0	               0
3.3375000000000e+001	               0	               0
3.3437500000000e+001	               0	               0
3.3500000000000e+001	               0	               0
3.3562500000000e+001	               0	               0
3.3625000000000e+001	               0	               0
3.3687500000000e+001	               0	               0
3.3750000000000e+001	               0	               0
3.3812500000000e+001	               0	               0
3.3875000000000e+001	               0	               0
3.3937500000000e+001	               0	               0
3.4000000000000e+001	               0	               0
3.4062500000000e+001	               0	               0
3.4125000000000e+001	               0	               0
3.4187500000000e+001	               0	               0
3.4250000000000e+001	               0	               0
3.4312500000000e+001	               0	               0
3.4375000000000e+001	               0	               0
3.4437500000000e+001	               0	               0
3.4500000000000e+001	               0	               0
3.4562500000000e+001	               0	               0
3.4625000000000e+001	               0	               0
3.4687500000000e+001	               0	               0
3.4750000000000e+001	               0	               0
3.4812500000000e+001	               0	               0
3.4875000000000e+001	               0	               0
3.4937500000000e+001	               0	               0
3.5000000000000e+001	               0	               0
3.5062500000000e+001	               0	               0
3.5125000000000e+001	               0	               0
3.5187500000000e+001	               0	               0
3.5250000000000e+001	               0	               0
3.5312500000000e+001	               0	               0
3.5375000000000e+001	               0	               0
3.5437500000000e+001	               0	               0
3.5500000000000e+001	               0	               0
3.5562500000000e+001	               0	               0
3.5625000000000e+001	               0	               0
3.5687500000000e+001	               0	               0
3.5750000000000e+001	               0	               0
3.5812500000000e+001	               0	               0
3.5875000000000e+001	               0	               0
3.5937500000000e+001	               0	               0
3.6000000000000e+001	               0	               0
3.6062500000000e+001	               0	               0
3.6125000000000e+001	               0	               0
3.6187500000000e+001	               0	               0
3.6250000000000e+001	               0	               0
3.6312500000000e+001	               0	               0
3.6375000000000e+001	               0	               0
3.6437500000000e+001	               0	               0
3.6500000000000e+001	               0	               0
3.6562500000000e+001	               0	               0
3.6625000000000e+001	               0	               0
3.6687500000000e+001	               0	               0
3.6750000000000e+001	               0	               0
3.6812500000000e+001	               0	               0
3.6875000000000e+001	               0	               0
3.6937500000000e+001	               0	               0
3.7000000000000e+001	               0	               0
3.7062500000000e+001	               0	               0
3.7125000000000e+001	               0	               0
3.7187500000000e+001	               0	               0
3.7250000000000e+001	               0	               0
3.7312500000000e+001	               0	               0
3.7375000000000e+001	               0	               0
3.7437500000000e+001	               0	               0
3.7500000000000e+001	               0	               0
3.7562500000000e+001	               0	               0
3.7625000000000e+001	               0	               0
3.7687500000000e+001	               0	               0
3.7750000000000e+001	               0	               0
3.7812500000000e+001	               0	               0
3.7875000000000e+001	               0	               0
3.7937500000000e+001	               0	               0
3.8000000000000e+001	               0	               0
3.8062500000000e+001	               0	               0
3.8125000000000e+001	               0	               0
3.8187500000000e+001	               0	               0
3.8250000000000e+001	               0	               0
3.8312500000000e+001	               0	               0
3.8375000000000e+001	               0	               0
3.8437500000000e+001	               0	               0
3.8500000000000e+001	               0	               0
3.8562500000000e+001	               0	               0
3.8625000000000e+001	               0	               0
3.8687500000000e+001	               0	               0
3.8750000000000e+001	               0	               0
3.8812500000000e+001	               0	               0
3.8875000000000e+001	               0	               0
3.8937500000000e+001	               0	               0
3.9000000000000e+001	               0	               0
3.9062500000000e+001	               0	               0
3.9125000000000e+001	               0	               0
3.9187500000000e+001	               0	               0
3.9250000000000e+001	               0	               0
3.9312500000000e+001	               0	               0
3.9375000000000e+001	               0	               0
3.9437500000000e+001	               0	               0
3.9500000000000e+001	               0	               0
3.9562500000000e+001	               0	               0
3.9625000000000e+001	               0	               0
3.9687500000000e+001	               0	               0
3.9750000000000e+001	               0	               0
3.9812500000000e+001	               0	               0
3.9875000000000e+001	               0	               0
3.9937500000000e+001	               0	               0
4.0000000000000e+001	               0	               0
4.0062500000000e+001	               0	               0
4.0125000000000e+001	               0	               0
4.0187500000000e+001	               0	               0
4.0250000000000e+001	               0	               0
4.0312500000000e+001	               0	               0
4.0375000000000e+001	               0	               0
4.0437500000000e+001	               0	               0
4.0500000000000e+001	               0	               0
4.0562500000000e+001	               0	               0
4.0625000000000e+001	               0	               0
4.0687500000000e+001	               0	               0
4.0750000000000e+001	               0	               0
4.0812500000000e+001	               0	               0
4.0875000000000e+001	               0	               0
4.0937500000000e+001	               0	               0
4.1000000000000e+001	               0	               0
4.1062500000000e+001	               0	               0
4.1125000000000e+001	               0	               0
4.1187500000000e+001	               0	               0
4.1250000000000e+001	               0	               0
4.1312500000000e+001	               0	               0
4.1375000000000e+001	               0	               0
4.1437500000000e+001	               0	               0
4.1500000000000e+001	               0	               0
4.1562500000000e+001	               0	               0
4.1625000000000e+001	               0	               0
4.1687500000000e+001	               0	               0
4.1750000000000e+001	               0	               0
4.1812500000000e+001	               0	               0
4.1875000000000e+001	               0	               0
4.1937500000000e+001	               0	               0
4.2000000000000e+001	               0	               0
4.2062500000000e+001	               0	               0
4.2125000000000e+001	               0	               0
4.2187500000000e+001	               0	               0
4.2250000000000e+001	               0	               0
4.2312500000000e+001	               0	               0
4.2375000000000e+001	               0	               0
4.2437500000000e+001	               0	               0
4.2500000000000e+001	               0	               0
4.2562500000000e+001	               0	               0
4.2625000000000e+001	               0	               0
4.2687500000000e+001	               0	               0
4.2750000000000e+001	               0	               0
4.2812500000000e+001	               0	               0
4.2875000000000e+001	               0	               0
4.2937500000000e+001	               0	               0
4.3000000000000e+001	               0	               0
4.3062500000000e+001	               0	               0
4.3125000000000e+001	               0	               0
4.3187500000000e+001	               0	               0
4.3250000000000e+001	               0	               0
4.3312500000000e+001	               0	               0
4.3375000000000e+001	               0	               0
4.3437500000000e+001	               0	               0
4.3500000000000e+001	               0	               0
4.3562500000000e+001	               0	               0
4.3625000000000e+001	               0	               0
4.3687500000000e+001	               0	               0
4.3750000000000e+001	               0	               0
4.3812500000000e+001	               0	               0
4.3875000000000e+001	               0	               0
4.3937500000000e+001	               0	               0
4.4000000000000e+001	               0	               0
4.4062500000000e+001	               0	               0
4.4125000000000e+001	               0	               0
4.4187500000000e+001	               0	               0
4.4250000000000e+001	               0	               0
4.4312500000000e+001	               0	               0
4.4375000000000e+001	               0	               0
4.4437500000000e+001	               0	               0
4.4500000000000e+001	               0	               0
4.4562500000000e+001	               0	               0
4.4625000000000e+001	               0	               0
4.4687500000000e+001	               0	               0
4.4750000000000e+001	               0	               0
4.4812500000000e+001	               0	               0
4.4875000000000e+001	               0	               0
4.4937500000000e+001	               0	               0
4.5000000000000e+001	               0	               0
4.5062500000000e+001	               0	               0
4.5125000000000e+001	               0	               0
4.5187500000000e+001	               0	               0
4.5250000000000e+001	               0	               0
4.5312500000000e+001	               0	               0
4.5375000000000e+001	               0	               0
4.5437500000000e+001	               0	               0
4.5500000000000e+001	               0	               0
4.5562500000000e+001	               0	               0
4.5625000000000e+001	               0	               0
4.5687500000000e+001	               0	               0
4.5750000000000e+001	               0	               0
4.5812500000000e+001	               0	               0
4.5875000000000e+001	               0	               0
4.5937500000000e+001	               0	               0
4.6000000000000e+001	               0	               0
4.6062500000000e+001	               0	               0
4.6125000000000e+001	               0	               0
4.6187500000000e+001	               0	               0
4.6250000000000e+001	               0	               0
4.6312500000000e+001	               0	               0
4.6375000000000e+001	               0	               0
4.6437500000000e+001	               0	               0
4.6500000000000e+001	               0	               0
4.6562500000000e+001	               0	               0
4.6625000000000e+001	               0	               0
4.6687500000000e+001	               0	               0
4.6750000000000e+001	               0	               0
4.6812500000000e+001	               0	               0
4.6875000000000e+001	               0	               0
4.6937500000000e+001	               0	               0
4.7000000000000e+001	               0	               0
4.7062500000000e+001	               0	               0
4.7125000000000e+001	               0	               0
4.7187500000000e+001	               0	               0
4.7250000000000e+001	               0	               0
4.7312500000000e+001	               0	               0
4.7375000000000e+001	               0	               0
4.7437500000000e+001	               0	               0
4.7500000000000e+001	               0	               0
4.7562500000000e+001	               0	               0
4.7625000000000e+001	               0	               0
4.7687500000000e+001	               0	               0
4.7750000000000e+001	               0	               0
4.7812500000000e+001	               0	               0
4.7875000000000e+001	               0	               0
4.7937500000000e+001	               0	               0
4.8000000000000e+001	               0	               0
4.8062500000000e+001	               0	               0
4.8125000000000e+001	               0	               0
4.8187500000000e+001	               0	               0
4.8250000000000e+001	               0	               0
4.8312500000000e+001	               0	               0
4.8375000000000e+001	               0	               0
4.8437500000000e+001	               0	               0
4.8500000000000e+001	               0	               0
4.8562500000000e+001	               0	               0
4.8625000000000e+001	               0	               0
4.8687500000000e+001	               0	               0
4.8750000000000e+001	               0	               0
4.8812500000000e+001	               0	               0
4.8875000000000e+001	               0	               0
4.8937500000000e+001	               0	               0
4.9000000000000e+001	               0	               0
4.9062500000000e+001	               0	               0
4.9125000000000e+001	               0	               0
4.9187500000000e+001	               0	               0
4.9250000000000e+001	               0	               0
4.9312500000000e+001	               0	               0
4.9375000000000e+001	               0	               0
4.9437500000000e+001	               0	               0
4.9500000000000e+001	               0	               0
4.9562500000000e+001	               0	               0
4.9625000000000e+001	               0	               0
4.9687500000000e+001	               0	               0
4.9750000000000e+001	               0	               0
4.9812500000000e+001	               0	               0
